OTUID	All	East	North	Outside	South
OTU_2380	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2381	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2382	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2384	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2385	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2387	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2388	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2389	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_239	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2390	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2391	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2392	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2394	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2395	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2396	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2397	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2398	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2399	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_24	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_240	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2400	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2402	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2403	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2404	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2405	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2406	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2407	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2408	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2409	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_241	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2410	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2411	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2412	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2413	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2414	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2415	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2416	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2418	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2419	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2420	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2421	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2422	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2423	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2424	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2425	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2426	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2427	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2428	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2429	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2431	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2432	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2433	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2434	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2435	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2436	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2437	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2438	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_244	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2441	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2442	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2443	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2445	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2447	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2448	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2449	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2450	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2451	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2452	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2453	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2454	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2455	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2456	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2457	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2458	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2459	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2460	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2461	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2462	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2463	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2464	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2465	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2466	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2467	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2468	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_247	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2470	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2471	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2472	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2473	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2474	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2475	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2477	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2478	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2479	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_248	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2480	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2482	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2483	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2485	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2486	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2487	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2488	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2489	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_249	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2490	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2491	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2492	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2493	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2494	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2495	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2496	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2497	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2498	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2499	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2500	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2501	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2502	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2503	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2504	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2505	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2506	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2507	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_251	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2511	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2513	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2514	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2517	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2518	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2519	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_252	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2520	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2521	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2522	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2523	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2524	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2525	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2526	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2527	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2528	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2529	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_253	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2531	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2532	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2533	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2534	0.011111	0.01904762	0.00000000	0.00000000	0.00000000
OTU_2537	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2538	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2539	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_254	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2540	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2541	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2542	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2543	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2544	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2545	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2547	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2548	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2549	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_255	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2550	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2551	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2552	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2553	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2554	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2556	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2557	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2558	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2559	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_256	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2560	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2561	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2562	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2563	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2564	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2565	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2567	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2568	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2569	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_257	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2570	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2572	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2573	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2574	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2576	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2577	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2579	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_258	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2580	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2581	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2582	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2583	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2584	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2585	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2586	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2587	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2588	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2589	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_259	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2590	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2592	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2593	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2594	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2595	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2596	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2597	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2598	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2599	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_26	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_260	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2600	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2601	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2604	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2605	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2606	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2607	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2608	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2609	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2610	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2611	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2612	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2613	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2614	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2615	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2616	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2617	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2618	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2619	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_262	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2620	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2621	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2622	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2623	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2624	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2625	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2626	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2627	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2628	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2629	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_263	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2630	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2631	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2632	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2633	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2635	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2636	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2637	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2638	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2639	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_264	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2640	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2641	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2642	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2643	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2644	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2645	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2646	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2647	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2648	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2650	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2651	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2652	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2653	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2654	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2655	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2656	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2657	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2659	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2660	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2661	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2662	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2663	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2664	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2665	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2666	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2667	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2668	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2669	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_267	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2670	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2671	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2672	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2673	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2674	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2675	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2676	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2677	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2678	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2679	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2680	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2681	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2683	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2684	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2686	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2687	0.056689	0.09718173	0.00000000	0.00000000	0.00000000
OTU_2688	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2689	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2690	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2692	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2693	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2694	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2698	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_270	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2700	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2701	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2705	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2707	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2709	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2712	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2713	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2714	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2715	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2716	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2718	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2719	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_272	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2721	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2722	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2723	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2724	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2726	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2727	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2728	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2729	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_273	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2730	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2731	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2732	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2735	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2736	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2737	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2739	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_274	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_2740	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2741	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2742	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2744	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2745	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2746	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2747	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2748	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_2749	0.04845	0.0000000	0.2906977	0.0000000	0.0000000
OTU_275	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
