OTU	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_249	0	0	0	0	0	0	0.483926719668165	0	0	0	0	0	0.206043956043956	0.105318588730911	0	0	0	0
ASV_281	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0	0	0	0.907715582450832
ASV_303	0	0	0	0	0	0	0.380228136882129	0	0.0672947510094213	0	0.157150340492404	0	0	0.105318588730911	0	0.04151100041511	0	0.0504286434694907
ASV_304	0	0	0	0	0	0	0.518492913930176	0	0	0.100806451612903	0.157150340492404	0	0	0	0	0	0	0
ASV_313	0	0	0	0	0	0	0	0	1.278600269179	0	0	0	0	0	0	0	0	0
ASV_344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0
ASV_356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	0.74719800747198	0	0
ASV_367	1.48285449490269	0	0.100908173562059	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_370	0	1.67464114832536	0.0504540867810293	0	0	1.22324159021407	0	0	0	0	0	0	0	0	0	0	0	0
ASV_419	0	0	0	0	0	0	0.553059108192188	0	0	0	0.104766893661603	0	0	0	0	0	0	0.0504286434694907
ASV_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0.58115400581154	0.092038656235619	0
ASV_477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0.66417600664176	0	0.0504286434694907
ASV_511	0	0.358851674641148	0.807265388496468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_525	0	0	0.958627648839556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_531	0	0.239234449760766	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_572	0	0	0	0	0	0	0.345661942620118	0.118764845605701	0	0	0.261917234154007	0	0.137362637362637	0	0	0	0.0460193281178095	0
ASV_578	0	0	0	0	0	0	0.449360525406153	0	0.134589502018843	0	0	0.176991150442478	0	0	0.0578368999421631	0	0	0.100857286938981
ASV_665	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.0686813186813187	0.421274354923644	0.173510699826489	0.08302200083022	0.138057984353428	0.0504286434694907
ASV_679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.58115400581154	0.138057984353428	0
ASV_680	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0	0	0.231347599768652	0.24906600249066	0.322135296824666	0
ASV_689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210637177461822	0	0.53964300539643	0.092038656235619	0
ASV_694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0.04151100041511	0.276115968706857	0.453857791225416
ASV_773	0.185356811862836	0	0.807265388496468	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_888	0	0	0	0	0	0	0.380228136882129	0	0.53835800807537	0	0	0	0	0	0	0	0	0
ASV_912	0	0	0	0	0	0	0	0	0.471063257065949	0	0	0.353982300884956	0	0	0.0578368999421631	0	0	0.453857791225416
ASV_924	0	0	0	0	0	0	0.0691323885240235	0.237529691211401	0.471063257065949	0.403225806451613	0.157150340492404	0	0	0	0.0578368999421631	0	0	0
ASV_988	0	0	0	0	0	0	0.138264777048047	0	0.134589502018843	0	0.104766893661603	1.06194690265487	0.343406593406593	0	0	0	0	0
ASV_1229	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0.157977883096367	0.173510699826489	0.04151100041511	0.0460193281178095	0.453857791225416
ASV_135	0	0	0	0	0	0	0.622191496716212	0	0	0	0	0	0	0	0	0	0	0
ASV_180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.907715582450832
ASV_183	0	0	0.908173562058527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_190	0	0	0	0	0	0	0.414794331144141	0	0	0	0	0	0	0.157977883096367	0	0	0.138057984353428	0
ASV_196	0	0	0	0	0	0	0.483926719668165	0	0.0672947510094213	0	0.104766893661603	0.176991150442478	0	0	0	0	0	0
ASV_229	0	0	0.908173562058527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_231	0	0	0.908173562058527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_271	0	0	0	0	0	0	0	0	0	0.100806451612903	0	0.176991150442478	0.206043956043956	0.4739336492891	0.231347599768652	0	0	0
ASV_274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983227299016773	0	0	0.0504286434694907
ASV_294	0	0	0	0	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_308	0	0	0	0	0	0	0.172830971310059	0.118764845605701	0.134589502018843	0	0.314300680984809	0	0.0686813186813187	0	0	0	0.092038656235619	0.0504286434694907
ASV_325	0	0	0	0	0	0	0.103698582786035	0	0.134589502018843	0	0.523834468308015	0	0.137362637362637	0.0526592943654555	0	0	0	0
ASV_348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74719800747198	0	0
ASV_369	0.278035217794254	0.598086124401914	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.907715582450832
ASV_512	0	2.15311004784689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_569	0	0	0	0	0	0	0.414794331144141	0	0.0672947510094213	0	0	0.707964601769911	0.0686813186813187	0	0	0	0	0
ASV_688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74719800747198	0	0
ASV_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.0578368999421631	0.12453300124533	0	0.655572365103379
ASV_722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.289184499710816	0.04151100041511	0.092038656235619	0.453857791225416
ASV_750	0.370713623725672	0.837320574162679	0.252270433905146	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_798	0	0	0.908173562058527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_820	0.092678405931418	0.717703349282297	0.151362260343088	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_866	0	0	0	0	0	0	0.241963359834082	0	0.134589502018843	0	0.314300680984809	0	0.206043956043956	0	0	0	0	0
ASV_874	0	0	0	0	0	0	0.138264777048047	0	0	0.100806451612903	0.36668412781561	0	0	0.0526592943654555	0.115673799884326	0	0.0460193281178095	0.100857286938981
ASV_899	0	0	0	0	0	0	0.0691323885240235	0.950118764845606	0	0	0.36668412781561	0	0.0686813186813187	0	0	0	0	0
ASV_969	0	0	0	0	0	0	0.0345661942620118	0	0	0.30241935483871	0.680984808800419	0.176991150442478	0	0	0	0	0	0
ASV_1018	0	0	0	0	0	0	0	0	0.336473755047106	0	0.0523834468308015	0.530973451327434	0.412087912087912	0	0.0578368999421631	0.04151100041511	0	0
ASV_1092	0	0	0	0	0	0	0	0	0.0672947510094213	0.100806451612903	0	0	0	0.157977883096367	0.520532099479468	0.08302200083022	0.0460193281178095	0
ASV_1096	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0	0.0526592943654555	0.75187969924812	0.04151100041511	0.0460193281178095	0
ASV_1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12453300124533	0.230096640589047	0.453857791225416
ASV_1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	0.24906600249066	0.414173953060285	0.0504286434694907
ASV_1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231347599768652	0	0.092038656235619	0.554715078164397
ASV_1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579252238020011	0.0578368999421631	0	0	0.252143217347453
ASV_1233	0	0	0	0	0	0	0	0	0	0	0.0523834468308015	0	0.0686813186813187	0	0.173510699826489	0	0.0460193281178095	0.554715078164397
ASV_255	0	0	0	0	0	0	0	0	0.134589502018843	0	0.785751702462022	0	0	0	0	0	0	0
ASV_256	0	0	0	0	0	0	0	0	0.269179004037685	0	0.157150340492404	0	0.686813186813187	0	0	0	0	0
ASV_318	0	0	0	0	0	0	0	0	1.00942126514132	0	0	0	0.137362637362637	0	0	0	0	0
ASV_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66417600664176	0.0460193281178095	0
ASV_380	0	0	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_385	0	0	0.605449041372351	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_404	0	0	0	0	0	0	0.311095748358106	0	0.269179004037685	0	0.157150340492404	0	0.0686813186813187	0	0	0	0	0
ASV_424	0	0	0	0	0	0	0.0345661942620118	0.356294536817102	0.807537012113055	0	0	0	0	0	0.0578368999421631	0	0	0
ASV_457	0	0	0	0	0	0	0.0345661942620118	0	0.134589502018843	0	0	0.176991150442478	0	0	0.115673799884326	0.20755500207555	0.0460193281178095	0.252143217347453
ASV_493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857286938981341
ASV_541	0	0	0.0504540867810293	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_571	0	0	0	0	0	0	0.483926719668165	0	0	0.100806451612903	0	0	0.0686813186813187	0	0.0578368999421631	0	0	0
ASV_573	0	0	0	0	0	0	0.518492913930176	0.118764845605701	0	0	0	0	0	0	0.0578368999421631	0	0	0
ASV_601	0	0	0	0	0	0	0	0	0.403768506056528	0	0	0.884955752212389	0.137362637362637	0	0	0.16604400166044	0	0
ASV_624	0	0	0	0	0	0	0	0	0.134589502018843	0	0.628601361969618	0	0.206043956043956	0	0	0	0	0
ASV_636	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0.115673799884326	0	0	0.655572365103379
ASV_690	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0	0.0578368999421631	0.04151100041511	0	0.706001008572869
ASV_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.231347599768652	0	0.552231937413714	0
ASV_713	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0.0526592943654555	0	0.12453300124533	0.092038656235619	0.504286434694907
ASV_747	0	2.03349282296651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_760	0.46339202965709	0.358851674641148	0.454086781029263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_763	0	0	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_768	0	0	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_771	0	0	0.857719475277497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_849	0	0	0	0	0	0	0.276529554096094	0	0.134589502018843	0	0.209533787323206	0	0.206043956043956	0	0	0	0	0
ASV_857	0	0	0	0	0	0	0.241963359834082	0	0.0672947510094213	0	0	0	0.343406593406593	0	0	0.16604400166044	0	0
ASV_862	0	0	0	0	0	0	0.449360525406153	0	0	0	0.0523834468308015	0.176991150442478	0.137362637362637	0	0	0	0	0
ASV_869	0	0	0	0	0	0	0.103698582786035	0	0.0672947510094213	0	0	0	0.206043956043956	0.105318588730911	0.115673799884326	0.04151100041511	0.230096640589047	0
ASV_958	0	0	0	0	0	0	0	0.356294536817102	0.0672947510094213	0	0.576217915138816	0.176991150442478	0.0686813186813187	0	0	0	0	0
ASV_971	0	0	0	0	0	0	0.0345661942620118	0	0	0.100806451612903	0.314300680984809	0	0.549450549450549	0	0	0	0.0460193281178095	0
ASV_999	0	0	0	0	0	0	0.241963359834082	0	0	0	0.0523834468308015	0.884955752212389	0.0686813186813187	0	0.173510699826489	0	0	0
ASV_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.231347599768652	0	0.138057984353428	0.151285930408472
ASV_1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.347021399652979	0.29057700290577	0	0
ASV_1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173510699826489	0	0	0.655572365103379
ASV_1232	0	0	0	0	0	0	0	0	0.201884253028264	0	0	0	0	0	0.115673799884326	0.04151100041511	0.0460193281178095	0.453857791225416
ASV_181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806858295511851
ASV_201	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0
ASV_261	0	0	0	0	0	0	0	0	0	0	0.104766893661603	2.12389380530973	0	0	0.0578368999421631	0	0.0460193281178095	0
ASV_300	0	0	0	0	0	0	0.449360525406153	0	0	0	0.0523834468308015	0	0.137362637362637	0	0	0	0	0
ASV_306	0	0	0	0	0	0	0.553059108192188	0	0	0	0	0	0	0	0	0	0	0
ASV_309	0	0	0	0	0	0	0.0691323885240235	0.475059382422803	0.201884253028264	0	0.0523834468308015	0	0.274725274725275	0	0.0578368999421631	0	0	0.0504286434694907
ASV_334	0	0	0	0	0	0	0.138264777048047	0	0	0	0	0.530973451327434	0.618131868131868	0	0	0	0	0
ASV_351	0	0	0	0	0.104166666666667	0	0	0	0	0	0	0	0	0.0526592943654555	0	0.58115400581154	0	0
ASV_407	0	0	0	0	0	0	0.483926719668165	0	0.0672947510094213	0	0	0	0.0686813186813187	0	0	0	0	0
ASV_446	0	0	0	0	0	0	0	0	0	0	0.838135149292824	0	0	0	0	0	0	0
ASV_450	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.209533787323206	1.06194690265487	0.0686813186813187	0.0526592943654555	0	0.04151100041511	0.0460193281178095	0
ASV_502	0	1.07655502392344	0.353178607467205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_513	0	0	0.807265388496468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_565	0	0	0	0	0	0	0.553059108192188	0	0	0	0	0	0	0	0	0	0	0
ASV_588	0	0	0	0	0	0	0.311095748358106	0	0	0.604838709677419	0	0.176991150442478	0	0	0	0	0	0
ASV_627	0	0	0	0	0	0	0	0	0	0	0.838135149292824	0	0	0	0	0	0	0
ASV_667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579252238020011	0.115673799884326	0	0.0460193281178095	0.100857286938981
ASV_670	0	0	0	0	0	0	0	0	0.269179004037685	0	0.0523834468308015	0.176991150442478	0	0	0.115673799884326	0.08302200083022	0	0.302571860816944
ASV_685	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.115673799884326	0.37359900373599	0	0.100857286938981
ASV_731	0.741427247451344	0	0	0.518134715025907	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_737	0.648748841519926	0	0.302724520686176	0.259067357512953	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_769	0	0	0.807265388496468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_812	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_838	0	0	0	0	0	0	0.380228136882129	0	0	0	0.0523834468308015	0.176991150442478	0.0686813186813187	0	0.0578368999421631	0	0	0.0504286434694907
ASV_848	0	0	0	0	0	0	0.241963359834082	0	0	0	0.314300680984809	0	0.0686813186813187	0.0526592943654555	0	0	0.0460193281178095	0
ASV_870	0	0	0	0	0	0	0.276529554096094	0.712589073634204	0	0	0.0523834468308015	0	0	0	0	0	0.0460193281178095	0
ASV_885	0	0	0	0	0	0	0.207397165572071	0.356294536817102	0	0.100806451612903	0.0523834468308015	0	0.0686813186813187	0.0526592943654555	0	0	0.138057984353428	0
ASV_1040	0	0	0	0	0	0	0	0	0.0672947510094213	0	0.157150340492404	0	0.686813186813187	0	0	0	0	0.0504286434694907
ASV_1065	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0.176991150442478	0.137362637362637	0.157977883096367	0.0578368999421631	0	0	0.151285930408472
ASV_1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62266500622665	0	0
ASV_1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0	0.138057984353428	0.554715078164397
ASV_149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04151100041511	0	0.706001008572869
ASV_154	0	0	0	0	0	0	0.414794331144141	0	0.134589502018843	0	0.0523834468308015	0	0	0	0	0	0	0
ASV_311	0	0	0	0	0	0	0	1.54394299287411	0	0	0.104766893661603	0	0	0	0	0	0	0
ASV_364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75642965204236
ASV_384	0	0	0.756811301715439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_411	0	0	0	0	0	0	0.0691323885240235	0.237529691211401	0.134589502018843	0	0.0523834468308015	0.176991150442478	0.343406593406593	0.0526592943654555	0	0	0.0460193281178095	0
ASV_430	0	0	0	0	0	0	0	1.78147268408551	0	0	0	0	0	0	0	0	0	0
ASV_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62266500622665	0	0
ASV_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0	0.598251265531523	0
ASV_500	0.741427247451344	0.358851674641148	0.100908173562059	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_507	0	0.956937799043062	0.0504540867810293	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_520	0	0	0.756811301715439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_540	0	0.478468899521531	0	0	1.14583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_563	0	0	0	0	0	0	0.172830971310059	0	0.0672947510094213	0	0.261917234154007	0	0.0686813186813187	0	0	0.04151100041511	0.0460193281178095	0.0504286434694907
ASV_575	0	0	0	0	0	0	0.241963359834082	0.118764845605701	0.269179004037685	0.100806451612903	0.0523834468308015	0	0.0686813186813187	0	0	0	0	0
ASV_599	0	0	0	0	0	0	0	0.118764845605701	0.740242261103634	0	0.104766893661603	0	0.0686813186813187	0	0	0	0	0
ASV_614	0	0	0	0	0	0	0.138264777048047	0	0	1.10887096774194	0	0	0	0	0	0	0	0
ASV_664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210637177461822	0.0578368999421631	0.08302200083022	0.138057984353428	0.252143217347453
ASV_677	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0.404858299595142	0.20755500207555	0.0460193281178095	0
ASV_735	1.39017608897127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_757	0	0.956937799043062	0	0	0.729166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_797	0	0	0.756811301715439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_833	0	0	0	0	0	4.58715596330275	0	0	0	0	0	0	0	0	0	0	0	0
ASV_875	0	0	0	0	0	0	0.0345661942620118	0	0.740242261103634	0	0.157150340492404	0	0	0	0	0	0	0
ASV_884	0	0	0	0	0	0	0.207397165572071	0.237529691211401	0.0672947510094213	0.100806451612903	0.209533787323206	0.176991150442478	0	0	0	0	0	0
ASV_925	0	0	0	0	0	0	0.0345661942620118	0	0.134589502018843	0.100806451612903	0.314300680984809	0.176991150442478	0.137362637362637	0	0.0578368999421631	0	0	0.0504286434694907
ASV_929	0	0	0	0	0	0	0.0691323885240235	0	0	0.504032258064516	0	0	0.206043956043956	0.0526592943654555	0	0	0.138057984353428	0.0504286434694907
ASV_939	0	0	0	0	0	0	0	0	0	0	0.680984808800419	0	0.137362637362637	0	0	0	0	0
ASV_962	0	0	0	0	0	0	0.276529554096094	0	0.0672947510094213	0	0.261917234154007	0	0	0	0	0	0	0.0504286434694907
ASV_1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706001008572869
ASV_206	0	0	0	0	0	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0
ASV_213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809716599190283	0	0	0
ASV_250	0	0	0	0	0	0	0	1.54394299287411	0	0	0.0523834468308015	0	0	0	0	0	0	0
ASV_252	0	0	0	0	0	0	0.0345661942620118	0.118764845605701	0.336473755047106	0	0.261917234154007	0	0.137362637362637	0	0	0	0	0
ASV_287	0	1.67464114832536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_290	0	0	0	1.81347150259067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_297	0	0	0	0	0	0	0.483926719668165	0	0	0	0	0	0	0	0	0	0	0
ASV_381	0	0	0.70635721493441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_436	0	0	0	0	0	0	0	0	0.942126514131898	0	0	0	0	0	0	0	0	0
ASV_459	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0	0.755494505494505	0	0	0	0	0
ASV_488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12453300124533	0.0460193281178095	0.504286434694907
ASV_532	0	0	0.70635721493441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_545	0	0	0	0	0.625	2.44648318042813	0	0	0	0	0	0	0	0	0	0	0	0
ASV_557	0	0	0	0	0	0	0.483926719668165	0	0	0	0	0	0	0	0	0	0	0
ASV_561	0	0	0	0	0	0	0.414794331144141	0	0	0	0.0523834468308015	0.176991150442478	0	0	0	0	0	0
ASV_582	0	0	0	0	0	0	0.103698582786035	0	0.336473755047106	0	0.209533787323206	0.176991150442478	0.0686813186813187	0	0	0	0	0
ASV_606	0	0	0	0	0	0	0	0	0.942126514131898	0	0	0	0	0	0	0	0	0
ASV_626	0	0	0	0	0	0	0	0	0	0	0.523834468308015	0	0.137362637362637	0	0	0	0.0460193281178095	0.0504286434694907
ASV_671	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.636205899363794	0.08302200083022	0	0
ASV_681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58115400581154	0	0
ASV_696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0	0.552231937413714	0
ASV_697	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0	0.115673799884326	0	0.460193281178095	0.0504286434694907
ASV_704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644270593649333	0
ASV_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.04151100041511	0.0460193281178095	0.504286434694907
ASV_714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.0578368999421631	0	0	0.504286434694907
ASV_775	0	0.119617224880383	0.403632694248234	0.129533678756477	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_835	0	0	0	0	0	0	0.345661942620118	0	0.0672947510094213	0	0.0523834468308015	0.176991150442478	0	0	0.0578368999421631	0	0	0
ASV_845	0	0	0	0	0	0	0.241963359834082	0	0	0	0.157150340492404	0.176991150442478	0	0.0526592943654555	0	0	0.092038656235619	0
ASV_855	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0	0	0.421274354923644	0	0.04151100041511	0	0
ASV_864	0	0	0	0	0	0	0.0691323885240235	0	0.201884253028264	0	0.104766893661603	0.353982300884956	0.343406593406593	0	0	0	0	0
ASV_892	0	0	0	0	0	0	0	0.593824228028504	0	0.403225806451613	0.209533787323206	0	0	0	0	0	0.0460193281178095	0
ASV_932	0	0	0	0	0	0	0.241963359834082	0	0.0672947510094213	0.201612903225806	0.104766893661603	0	0.137362637362637	0	0	0	0	0
ASV_961	0	0	0	0	0	0	0.0691323885240235	0.118764845605701	0	0	0.314300680984809	0	0.206043956043956	0.105318588730911	0	0	0	0
ASV_1012	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0.105318588730911	0	0.04151100041511	0.322135296824666	0.100857286938981
ASV_1049	0	0	0	0	0	0	0	0	0	0	0.209533787323206	0	0.618131868131868	0	0	0	0	0
ASV_1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0
ASV_1104	0	0	0	0	0	0	0.0691323885240235	0	0	0.100806451612903	0	0	0.0686813186813187	0	0.231347599768652	0.16604400166044	0.0460193281178095	0
ASV_1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368615060558188	0.347021399652979	0	0	0
ASV_1136	0	0	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0	0.37359900373599	0	0
ASV_1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	0	0.552231937413714	0
ASV_1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0	0	0.554715078164397
ASV_155	0	0	0	0	0	0	0.241963359834082	0	0.0672947510094213	0	0.0523834468308015	0.353982300884956	0	0	0	0	0	0.100857286938981
ASV_156	0	0	0	0	0	0	0.449360525406153	0	0	0	0	0	0	0	0	0	0	0
ASV_163	0	0	0	0	0	0	0	1.42517814726841	0	0	0	0	0	0	0	0	0.0460193281178095	0
ASV_242	0	0	0	0	0	0	0.276529554096094	0	0.0672947510094213	0	0.104766893661603	0	0.137362637362637	0	0	0	0	0
ASV_258	0	0	0	0	0	0	0	0	0	0	0.680984808800419	0	0	0	0	0	0	0
ASV_301	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.576217915138816	0	0	0	0	0	0	0
ASV_312	0	0	0	0	0	0	0	1.54394299287411	0	0	0	0	0	0	0	0	0	0
ASV_327	0	0	0	0	0	0	0	0	0.0672947510094213	0	0.628601361969618	0	0	0	0	0	0	0
ASV_332	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	0	0	0	0.230096640589047	0.252143217347453
ASV_338	0	0	0	0	0	0	0	0	0	0.100806451612903	0	0	0.824175824175824	0	0	0	0	0
ASV_354	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0.0578368999421631	0.4151100041511	0	0
ASV_361	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0	0	0.04151100041511	0.506212609295904	0
ASV_362	0	0	0	0	0	0	0.0345661942620118	0	0	0	0.0523834468308015	0	0.0686813186813187	0	0.0578368999421631	0	0.368154624942476	0.0504286434694907
ASV_420	0	0	0	0	0	0	0.311095748358106	0	0.0672947510094213	0	0.104766893661603	0	0	0	0.0578368999421631	0	0	0
ASV_423	0	0	0	0	0	0	0	0.118764845605701	0	0	0.471451021477213	0	0	0	0.0578368999421631	0.04151100041511	0	0.0504286434694907
ASV_428	0	0	0	0	0	0	0.0345661942620118	1.30641330166271	0	0	0	0	0	0	0	0.04151100041511	0	0
ASV_451	0	0	0	0	0	0	0	0	0	0	0.680984808800419	0	0	0	0	0	0	0
ASV_468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53964300539643	0	0
ASV_482	0	0	0	0	0	0	0.0691323885240235	0	0	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0.414173953060285	0
ASV_485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0.12453300124533	0.414173953060285	0
ASV_586	0	0	0	0	0	0	0.172830971310059	0	0.134589502018843	0	0.104766893661603	0.353982300884956	0.137362637362637	0	0	0	0	0
ASV_653	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0.343406593406593	0.105318588730911	0.173510699826489	0	0	0.100857286938981
ASV_676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0.404858299595142	0	0.0460193281178095	0.151285930408472
ASV_684	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0	0.173510699826489	0.33208800332088	0.0460193281178095	0
ASV_699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.0578368999421631	0	0.276115968706857	0
