#OTUID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_1487	0	0	0	0	0	0	11	42	2	3	17	44	2	11	8	23	1	11
ASV_598	0	0	0	172	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_707	133	11	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_860	119	4	0	21	8	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1038	0	0	0	0	0	0	3	0	0	31	0	29	9	53	1	43	4	1
ASV_1146	0	0	0	0	0	0	97	3	0	0	0	0	0	0	0	0	0	74
ASV_1519	0	0	1	0	0	0	0	0	0	0	1	50	1	0	0	99	5	17
ASV_935	169	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_981	7	50	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1064	0	0	0	1	0	0	0	8	2	0	0	0	58	1	17	0	84	2
ASV_1130	157	2	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1098	96	18	31	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1380	41	117	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_889	0	0	0	0	0	0	2	170	0	0	0	0	0	0	0	0	0	0
ASV_985	0	140	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1058	0	0	0	0	0	0	21	20	2	0	58	19	2	0	11	32	0	6
ASV_1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	170	0
ASV_1243	0	0	0	0	0	0	25	29	36	6	0	9	20	20	5	4	0	17
ASV_733	0	0	0	0	0	0	0	123	0	3	0	11	0	6	0	13	1	14
ASV_1230	0	119	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_788	0	0	0	0	0	0	56	83	0	0	3	1	0	0	8	0	0	19
ASV_805	0	16	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_941	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_535	164	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_728	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_976	0	0	0	0	0	0	6	136	1	0	0	0	0	0	0	1	1	24
ASV_415	0	0	0	0	0	1	56	0	0	20	4	22	1	6	27	19	5	7
ASV_1071	0	0	0	0	0	0	0	0	0	0	86	0	0	0	81	0	0	0
ASV_810	0	0	0	0	0	0	0	11	60	0	0	1	12	0	0	2	9	72
ASV_1159	0	0	0	0	0	0	0	5	103	0	0	2	42	0	0	8	5	1
ASV_660	68	0	0	0	1	97	0	0	0	0	0	0	0	0	0	0	0	0
ASV_726	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_846	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_863	29	2	6	125	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_947	0	0	0	0	0	0	13	25	7	10	5	16	16	13	17	12	3	29
ASV_1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165
ASV_1120	0	0	0	0	0	0	0	3	1	5	59	28	4	32	24	7	0	2
ASV_1126	34	31	6	8	4	82	0	0	0	0	0	0	0	0	0	0	0	0
ASV_743	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0
ASV_921	0	0	0	0	0	0	15	0	149	0	0	0	1	0	0	0	0	0
ASV_1390	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1424	0	0	0	0	0	1	1	0	0	0	38	12	0	1	76	13	12	10
ASV_971	0	0	0	0	0	0	2	0	2	0	0	0	104	0	0	0	56	0
ASV_1215	0	0	0	0	0	0	3	1	0	0	0	0	3	21	22	15	88	10
ASV_1222	30	130	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1372	0	0	0	0	0	0	0	0	1	0	0	49	28	0	0	30	0	55
ASV_940	16	132	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1123	0	0	0	0	0	0	0	0	0	2	0	1	0	84	0	35	40	0
ASV_802	0	159	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1011	51	36	65	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1062	0	0	0	0	0	0	1	15	14	0	17	64	23	0	11	14	0	2
ASV_1114	0	0	0	0	0	0	8	0	0	4	0	0	15	21	19	15	54	25
ASV_896	0	1	0	0	0	8	37	14	8	0	0	2	23	0	0	6	58	4
ASV_1003	0	0	0	0	0	0	5	0	0	33	0	33	0	27	20	34	4	4
ASV_1169	0	0	0	0	0	0	14	0	0	2	0	4	1	56	0	35	45	3
ASV_1440	0	0	0	0	0	0	0	0	16	1	0	4	56	12	36	27	0	8
ASV_1464	2	3	0	0	9	9	5	2	0	0	0	7	13	18	6	71	13	2
ASV_1481	1	1	0	3	0	6	3	1	1	1	0	1	35	14	42	0	33	18
ASV_855	0	0	0	0	0	0	11	0	0	29	0	1	0	24	0	6	64	25
ASV_920	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1115	0	0	0	1	1	0	38	40	36	2	1	2	26	1	5	5	0	1
ASV_1140	0	0	1	3	0	2	6	0	23	31	3	2	34	31	10	6	4	3
ASV_1401	4	0	0	12	54	89	0	0	0	0	0	0	0	0	0	0	0	0
ASV_812	0	0	0	0	0	0	13	108	0	0	0	31	0	0	1	2	0	4
ASV_978	0	0	0	0	0	0	2	132	1	0	0	0	3	0	0	0	0	21
ASV_1015	43	34	7	45	6	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1155	0	0	0	0	0	0	0	35	0	57	2	0	0	60	0	0	0	4
ASV_1513	0	0	0	0	0	0	2	0	14	11	6	19	12	32	8	35	6	13
ASV_659	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_746	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	19	13
ASV_936	79	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_946	0	0	0	0	0	0	123	5	0	0	0	0	0	0	0	0	0	28
ASV_1412	0	0	0	1	0	0	20	5	1	0	0	0	15	0	0	42	71	0
ASV_655	0	0	0	0	0	0	1	27	110	0	0	1	8	0	6	2	0	0
ASV_705	13	0	17	2	117	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1419	0	0	0	0	0	0	25	0	0	0	0	0	3	0	0	9	106	11
ASV_720	113	0	0	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1013	18	9	4	90	1	31	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1214	0	0	0	0	0	0	3	0	0	1	0	10	7	14	40	70	4	4
ASV_1351	0	0	0	0	0	0	7	45	4	25	1	13	8	14	20	11	1	4
ASV_681	0	0	0	0	0	0	0	0	150	0	0	0	3	0	0	0	0	0
ASV_832	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_848	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_883	0	0	0	0	0	0	6	2	0	134	0	0	0	9	2	0	0	0
ASV_907	0	0	0	0	0	0	9	1	0	58	0	0	0	55	0	0	30	0
ASV_917	3	6	0	15	1	128	0	0	0	0	0	0	0	0	0	0	0	0
ASV_980	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	146
ASV_1134	19	50	14	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1204	0	0	0	0	0	0	7	50	32	21	1	1	5	3	2	4	1	25
ASV_912	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1061	0	0	0	0	0	0	35	10	10	33	0	0	1	6	0	0	2	54
ASV_622	0	3	2	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
ASV_949	0	0	0	0	0	0	112	35	0	0	0	0	0	0	0	0	0	3
ASV_1300	0	0	0	0	0	0	15	46	0	1	1	0	0	0	4	0	46	36
ASV_1429	0	1	0	0	0	0	1	15	18	6	0	7	53	0	6	15	3	24
ASV_646	0	7	5	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
ASV_963	0	0	0	0	0	5	8	0	89	0	0	0	10	0	0	6	13	18
ASV_673	0	8	1	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
ASV_950	0	0	0	0	0	0	76	2	0	0	37	0	0	0	22	0	0	11
ASV_1154	0	0	0	0	0	0	39	2	0	0	0	8	1	4	3	11	73	6
ASV_1343	0	0	0	0	0	0	90	1	0	0	0	37	1	0	0	18	0	0
ASV_1407	0	0	0	5	3	139	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146
ASV_1409	2	0	0	0	0	0	35	68	0	0	0	2	1	0	0	36	0	2
ASV_1448	0	0	0	0	0	0	8	0	0	0	0	0	113	0	0	0	25	0
ASV_1468	0	102	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1525	1	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	138	0
ASV_570	0	18	0	0	4	124	0	0	0	0	0	0	0	0	0	0	0	0
ASV_959	144	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_966	0	0	0	0	0	0	17	47	6	0	0	1	0	0	0	1	2	72
ASV_1217	99	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1299	0	0	0	0	0	0	63	21	0	0	0	0	0	0	0	0	0	61
ASV_1496	0	0	0	0	0	0	60	3	0	1	0	8	0	3	0	3	59	8
ASV_1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0
ASV_819	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1110	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	132
ASV_1453	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	132	6
ASV_806	0	0	0	0	0	0	100	21	6	9	0	0	2	6	0	0	0	0
ASV_853	0	0	0	0	0	0	50	34	0	0	34	13	3	0	2	3	0	5
ASV_968	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	61
ASV_1048	0	37	2	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1305	0	0	0	0	0	0	0	22	0	105	0	0	0	15	0	0	0	1
ASV_1441	0	0	0	0	0	0	1	0	112	0	0	4	12	0	0	9	2	3
ASV_1153	0	0	0	0	0	0	139	3	0	0	0	0	0	0	0	0	0	0
ASV_909	37	82	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_945	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1125	59	60	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_877	0	0	0	0	0	0	26	28	0	17	1	6	4	20	11	6	0	21
ASV_962	0	6	2	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1030	0	0	0	0	0	0	73	32	0	0	0	1	1	0	32	0	0	0
ASV_1158	0	0	0	0	0	0	1	20	79	7	1	4	8	2	3	13	1	0
ASV_1166	0	0	0	0	0	0	5	0	0	0	28	14	0	0	53	20	1	18
ASV_887	0	0	0	0	0	0	2	133	0	0	0	0	0	0	0	1	1	2
ASV_1105	0	124	12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_1450	0	0	0	0	0	0	6	3	0	4	0	7	0	89	6	8	2	13
ASV_758	0	0	0	1	137	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1184	0	5	0	2	11	3	2	0	0	0	0	0	5	0	13	44	50	2
ASV_1413	0	0	0	0	0	0	14	0	0	63	0	44	1	5	0	10	0	0
ASV_1443	0	0	0	0	0	0	17	0	1	10	0	16	17	52	0	12	5	7
ASV_1520	0	0	0	0	0	0	0	1	0	1	2	87	0	0	2	0	30	14
ASV_967	0	0	0	0	0	0	11	0	24	26	0	42	1	12	4	9	7	1
ASV_1194	0	0	0	0	0	0	4	0	1	0	0	11	54	0	0	20	32	14
ASV_1400	0	0	0	7	0	0	3	0	0	0	2	0	10	14	60	19	20	1
ASV_760	0	0	0	0	0	0	24	112	0	0	0	0	0	0	0	0	0	0
ASV_1185	3	17	0	0	85	30	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1059	0	0	1	0	0	0	4	2	2	0	0	1	0	0	0	124	0	0
ASV_1109	0	0	0	0	0	0	15	82	8	1	0	0	23	0	0	2	0	3
ASV_1502	0	0	0	0	0	0	30	15	0	0	0	79	0	0	0	10	0	0
ASV_977	0	0	0	0	0	0	0	47	0	3	0	74	0	1	0	8	1	0
ASV_983	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1298	0	0	0	0	0	0	1	0	3	1	0	3	51	24	7	21	12	10
ASV_1384	20	104	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1442	0	0	0	0	0	0	0	2	118	0	0	0	13	0	0	0	0	0
ASV_852	0	0	0	0	0	0	126	1	0	0	0	1	0	0	0	5	0	0
ASV_923	0	0	0	0	0	0	15	32	0	0	0	13	0	0	0	35	4	34
ASV_937	2	129	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1012	61	20	20	11	10	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1027	0	0	0	0	0	4	11	0	72	0	0	0	12	0	0	8	12	13
ASV_1133	19	17	9	66	3	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1197	0	0	0	0	0	0	5	0	3	0	44	43	5	0	11	19	0	2
ASV_1277	0	0	0	1	0	0	6	3	1	0	0	0	43	0	33	34	11	0
ASV_691	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_849	0	7	1	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1022	0	0	0	2	1	128	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1112	0	0	0	0	0	0	4	34	1	0	0	28	3	0	6	45	3	7
ASV_1232	0	0	0	113	14	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1339	0	0	0	0	0	0	1	0	7	2	0	11	73	2	0	16	15	3
ASV_1157	0	0	0	0	0	0	10	106	0	3	0	0	0	9	0	0	0	1
ASV_1518	0	0	0	0	0	0	1	1	0	0	118	0	0	0	1	0	0	8
ASV_815	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1078	9	63	2	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1308	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	55	0	0
ASV_1312	17	26	0	0	83	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1524	0	0	0	10	0	0	0	0	0	0	1	0	0	0	117	0	0	0
ASV_830	10	0	0	6	1	111	0	0	0	0	0	0	0	0	0	0	0	0
ASV_919	7	9	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1046	4	14	42	35	31	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1152	0	0	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	40
ASV_1302	0	0	0	0	0	0	15	27	0	54	0	0	0	19	1	5	0	5
ASV_1510	0	0	0	1	0	0	0	24	0	7	0	10	2	3	3	29	0	47
ASV_843	12	9	1	0	87	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_872	0	1	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
ASV_918	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_991	0	8	0	25	93	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1267	59	29	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1362	0	0	0	0	0	0	0	9	53	1	0	15	12	10	0	17	7	1
ASV_1381	19	95	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1426	0	0	0	0	0	0	14	40	0	6	0	52	0	6	0	3	0	4
ASV_847	0	0	0	1	124	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1050	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1108	0	0	0	0	0	0	35	0	0	0	0	55	0	0	0	26	8	0
ASV_774	55	1	0	0	67	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_955	0	0	0	0	0	0	1	0	88	1	0	8	12	5	0	7	0	2
ASV_1080	12	85	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1137	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1167	0	0	0	0	0	0	1	0	0	0	121	0	0	0	1	0	0	0
ASV_1180	1	111	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1085	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1260	0	0	0	0	0	0	2	10	3	0	0	0	1	0	93	0	13	0
ASV_1469	1	6	2	27	35	51	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1507	0	0	0	0	0	0	5	14	51	0	7	14	11	0	15	1	0	4
ASV_870	5	1	0	69	28	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1020	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1198	0	0	0	0	0	0	4	3	13	49	0	1	17	22	0	7	5	0
ASV_1269	0	6	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1341	0	0	0	0	0	0	48	0	0	0	0	0	2	0	0	1	40	30
ASV_1361	0	0	0	0	0	0	0	46	0	0	66	0	0	0	9	0	0	0
ASV_891	82	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1136	0	95	4	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1309	0	0	0	0	0	0	6	0	0	1	0	0	3	16	10	13	68	3
ASV_1432	0	0	0	0	0	0	34	47	5	0	2	1	0	0	1	6	0	24
ASV_1517	0	0	0	0	0	0	0	0	0	0	116	0	0	0	4	0	0	0
ASV_1014	7	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1195	0	0	0	0	0	0	62	21	0	0	1	0	0	0	32	1	1	1
ASV_1459	90	3	2	7	15	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_874	0	1	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1026	0	0	0	0	0	0	82	36	0	0	0	0	0	0	0	0	0	0
ASV_1082	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1289	0	0	0	0	0	0	5	18	0	23	0	1	5	37	3	2	1	23
ASV_1489	0	0	0	0	0	0	79	39	0	0	0	0	0	0	0	0	0	0
ASV_818	0	5	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0
ASV_908	95	3	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1376	74	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_754	0	7	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
ASV_778	0	6	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1111	0	0	0	0	0	0	10	0	0	1	1	0	7	38	21	17	17	4
ASV_1334	9	0	2	99	4	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1431	0	0	0	0	0	0	1	14	0	0	38	0	0	0	55	0	0	8
ASV_944	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
ASV_1210	0	0	0	0	0	0	5	11	1	0	0	0	8	0	1	0	0	89
ASV_1335	12	20	0	4	72	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_867	0	5	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
ASV_879	0	0	0	0	0	0	14	101	0	0	0	0	0	0	0	0	0	0
ASV_965	0	0	0	1	0	1	13	18	17	0	1	0	3	0	25	0	35	1
ASV_1006	0	0	0	0	0	0	0	110	1	0	0	0	2	0	0	0	1	0
ASV_1044	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1094	0	0	0	0	0	0	5	0	86	0	0	0	21	1	0	0	1	0
ASV_1255	0	0	0	0	0	0	9	25	51	0	0	3	16	0	0	1	5	4
ASV_1471	0	98	0	0	14	1	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1475	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1374	97	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1461	17	47	1	44	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_759	0	3	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1087	0	0	0	111	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1254	0	0	0	0	0	0	0	0	104	0	0	0	8	0	0	0	0	0
ASV_1470	0	3	0	0	0	0	4	2	0	0	0	0	0	0	2	92	7	2
ASV_1165	0	0	0	0	0	0	0	0	65	0	0	0	46	0	0	0	0	0
ASV_1263	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	97	13
ASV_1285	0	4	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1259	0	0	0	0	0	0	0	0	0	0	76	2	0	0	32	0	0	0
ASV_1323	68	0	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_961	8	0	0	73	23	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1017	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1129	95	1	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1369	0	0	0	0	0	0	0	0	1	1	0	0	32	9	26	0	39	1
ASV_1410	0	0	0	0	0	0	25	27	0	0	10	25	0	0	3	5	0	14
ASV_1476	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1054	0	0	0	107	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1104	0	5	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1181	0	12	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1237	0	5	1	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1282	8	1	4	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1495	0	0	0	0	0	0	13	2	0	19	0	0	0	68	0	0	0	6
ASV_1497	0	0	0	0	0	0	1	0	0	0	0	0	57	0	17	25	6	2
ASV_1213	0	0	0	0	0	0	0	0	0	73	0	3	0	25	4	1	0	1
ASV_1069	0	0	0	0	0	0	0	0	52	0	0	0	54	0	0	0	0	0
ASV_1250	0	0	0	0	0	0	8	0	3	0	0	0	14	7	15	15	40	4
ASV_1306	0	0	0	0	0	0	0	0	0	0	96	0	0	0	10	0	0	0
ASV_1451	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	92	0	0
ASV_958	105	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1081	0	104	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1386	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1445	0	0	0	0	0	0	0	0	0	46	0	0	0	58	0	0	1	0
ASV_1192	0	0	0	0	0	0	18	38	0	0	29	0	0	1	11	0	0	7
ASV_1512	0	0	0	0	0	0	0	0	66	0	0	0	38	0	0	0	0	0
ASV_1527	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	99	1
ASV_1342	0	0	0	1	0	0	12	2	43	2	0	6	11	0	0	0	6	20
ASV_1405	0	0	46	1	1	54	0	0	0	0	0	0	0	0	0	0	0	1
ASV_1477	0	3	0	60	0	40	0	0	0	0	0	0	0	0	0	0	0	0
ASV_817	0	98	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1253	0	0	0	0	0	0	0	10	14	53	0	4	5	7	3	2	0	3
ASV_1257	0	0	0	0	0	0	0	15	5	38	0	0	0	43	0	0	0	0
ASV_1382	0	66	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1051	8	88	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1131	26	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1189	0	0	0	0	0	0	2	44	7	0	0	0	20	0	3	9	5	10
ASV_1228	0	78	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1247	0	0	0	0	0	0	11	4	59	21	1	1	0	0	0	2	0	1
ASV_942	0	8	1	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1480	0	3	5	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1178	2	50	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1242	0	0	0	0	0	0	9	0	6	12	0	11	4	22	0	8	6	20
ASV_1142	0	0	0	0	0	0	67	30	0	0	0	0	0	0	0	0	0	0
ASV_1223	12	25	6	0	53	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1176	91	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1047	0	4	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1056	0	0	0	0	0	0	83	0	0	0	0	0	1	0	0	0	0	11
ASV_1102	0	61	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1310	0	0	0	0	0	0	3	0	1	0	0	3	3	4	10	53	5	13
ASV_984	6	1	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_989	0	5	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1358	0	0	0	0	0	0	0	2	2	2	34	14	4	17	14	3	1	1
ASV_1499	0	0	0	0	0	0	38	1	0	0	0	22	0	0	10	7	5	11
ASV_1119	0	0	0	0	0	0	0	42	0	0	0	20	5	0	0	21	0	5
ASV_1127	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1256	0	0	0	0	0	0	0	0	90	0	0	1	2	0	0	0	0	0
ASV_1314	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1162	0	0	0	0	0	0	0	0	88	0	0	0	4	0	0	0	0	0
ASV_1174	76	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1320	24	0	0	58	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1511	0	0	0	0	0	0	0	38	0	0	3	0	26	0	19	0	0	6
ASV_986	0	87	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1366	0	0	0	0	0	0	1	1	1	47	0	9	0	17	4	11	0	0
ASV_1523	0	0	0	0	0	0	1	1	0	0	0	0	2	11	11	11	50	4
ASV_993	0	4	1	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1045	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1345	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0
ASV_1354	0	0	0	0	0	0	7	4	4	0	33	12	1	0	2	23	0	4
ASV_1068	0	0	0	0	0	0	0	0	87	0	0	0	2	0	0	0	0	0
ASV_1079	27	33	0	2	26	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1103	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1258	0	0	0	0	0	0	0	0	0	25	0	0	0	64	0	0	0	0
ASV_1268	11	48	16	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_1053	0	0	6	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
