OTUID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1	OTUID2	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_2982	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2982	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Nannochloropsis limnetica
OTU_2983	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2983	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	uncultured bacterium
OTU_2984	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2984	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	uncultured bacterium
OTU_2985	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2985	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_2986	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2986	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Mychonastes jurisii
OTU_2987	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2987	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Chrysochromulina sp. CCMP291
OTU_2989	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2989	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_299	1	0	0	0	0	0	0	0	0	0	0	0	OTU_299	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Picochlorum sp. SENEW3
OTU_2990	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2990	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Chlorella sorokiniana
OTU_2991	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2991	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2992	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2992	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Limnoluna	metagenome
OTU_2993	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2993	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2994	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2994	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2995	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2995	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Lepocinclis sp. Songdang060709M
OTU_2996	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2996	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
OTU_2997	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2997	Bacteria	Acidobacteriota	Blastocatellia	45985	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2998	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2998	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Unassigned
OTU_2999	0	0	0	0	0	0	0	0	1	0	0	0	OTU_2999	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3	1	0	0	0	0	0	0	0	0	0	0	0	OTU_3	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Incertae Sedis	uncultured bacterium
OTU_30	1	0	0	0	0	0	0	0	0	0	0	0	OTU_30	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_300	1	0	0	0	0	0	0	0	0	0	0	0	OTU_300	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Picochlorum sp. SENEW3
OTU_3000	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3000	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Neglectella solitaria
OTU_3001	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3001	Bacteria	Candidatus Kapabacteria	Kapabacteria	Kapabacteriales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3002	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3002	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	bacterium enrichment culture clone B213(2011)
OTU_3003	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3003	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_3004	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3004	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	A0839	Incertae Sedis	uncultured bacterium
OTU_3005	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3005	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Lepocinclis sp. Songdang060709M
OTU_3006	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3006	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	uncultured bacterium
OTU_3007	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3007	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_3008	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3008	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	uncultured beta proteobacterium
OTU_3009	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3009	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Lepocinclis playfairiana
OTU_3010	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3010	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Incertae Sedis	uncultured bacterium
OTU_3011	0	0	0	0	0	0	0	0	1	0	0	0	OTU_3011	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3012	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3012	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	Erythrobacter sp. MBIC3031
OTU_3013	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3013	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	uncultured marine bacterium
OTU_3014	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3014	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	marine bacterium SCRIPPS_413
OTU_3016	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3016	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Gastranaerophilaceae	Incertae Sedis	uncultured Merismopedia sp.
OTU_3017	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3017	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium aestuarii
OTU_3019	0	0	0	0	0	0	0	0	0	2	0	0	OTU_3019	Bacteria	Verrucomicrobiota	Kiritimatiellia	WCHB1-41	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_302	1	0	0	0	0	0	0	0	0	0	0	0	OTU_302	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivita	Marivita sp. RCC 1921
OTU_3020	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3020	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tropicimonas-Psychromarinibacter	uncultured marine bacterium
OTU_3021	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3021	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	marine metagenome
OTU_3022	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3022	Bacteria	Pseudomonadota	Gammaproteobacteria	EC3	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3023	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3023	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_3024	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3024	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	alpha proteobacterium ML42
OTU_3025	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3025	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesohalobacter	uncultured organism
OTU_3026	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3026	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	uncultured bacterium
OTU_3027	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3027	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Roseobacter sp. AI-2
OTU_3028	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3028	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibaca	uncultured bacterium
OTU_3029	0	0	0	0	0	0	0	0	0	1	5	0	OTU_3029	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	Lentibacter algarum
OTU_303	1	0	0	0	0	0	0	0	0	0	0	0	OTU_303	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_3030	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3030	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	uncultured bacterium
OTU_3031	0	0	0	0	0	0	0	0	0	3	0	0	OTU_3031	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	uncultured beta proteobacterium
OTU_3032	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3032	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Jannaschia	uncultured bacterium
OTU_3033	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3033	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Incertae Sedis	uncultured bacterium
OTU_3034	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3034	Bacteria	Pseudomonadota	Gammaproteobacteria	I3A	Incertae Sedis	Incertae Sedis	uncultured gamma proteobacterium
OTU_3035	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3035	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unassigned	uncultured bacterium
OTU_3036	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3036	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium
OTU_3037	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3037	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	uncultured Alphaproteobacteria bacterium
OTU_3038	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3038	Bacteria	Planctomycetota	vadinHA49	Incertae Sedis	Incertae Sedis	Incertae Sedis	Unassigned
OTU_3039	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3039	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	Unassigned
OTU_304	1	0	0	0	0	0	0	0	0	0	0	0	OTU_304	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Picochlorum sp. SENEW3
OTU_3040	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3040	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_3041	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3041	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	uncultured bacterium
OTU_3042	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3042	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_3043	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3043	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Unassigned
OTU_3044	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3044	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured bacterium
OTU_3045	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3045	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Unassigned
OTU_3046	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3046	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	Roseobacter sp. WM2
OTU_3048	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3048	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured bacterium
OTU_3049	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3049	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseovarius	Roseovarius litoreus
OTU_305	1	0	0	0	0	0	0	0	0	0	0	0	OTU_305	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_3050	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3050	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Incertae Sedis	uncultured gamma proteobacterium
OTU_3051	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3051	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	Unassigned
OTU_3052	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3052	Bacteria	Patescibacteria	Dojkabacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_3053	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3053	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Roseobacter sp. AI-2
OTU_3054	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3054	Bacteria	Patescibacteria	Gracilibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3055	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3055	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	marine metagenome
OTU_3057	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3057	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	Incertae Sedis	marine metagenome
OTU_3058	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3058	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	marine metagenome
OTU_306	1	0	0	0	0	0	0	0	0	0	0	0	OTU_306	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea	uncultured bacterium
OTU_3060	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3060	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	alpha proteobacterium ML42
OTU_3062	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3062	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Pythium insidiosum
OTU_3063	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3063	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivita	Unassigned
OTU_3064	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3064	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Roseobacter sp. AI-2
OTU_3065	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3065	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tropicimonas-Psychromarinibacter	marine metagenome
OTU_3066	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3066	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	uncultured bacterium
OTU_3067	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3067	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Flavimaricola	uncultured Alphaproteobacteria bacterium
OTU_3068	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3068	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	uncultured bacterium
OTU_307	1	0	0	0	0	0	0	0	0	0	0	0	OTU_307	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	uncultured bacterium
OTU_3070	0	0	0	0	0	0	0	0	0	3	1	0	OTU_3070	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium	Unassigned
OTU_3071	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3071	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	Unassigned
OTU_3073	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3073	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Pythium ultimum
OTU_3074	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3074	Bacteria	Bacillota	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	uncultured bacterium
OTU_3075	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3075	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Unassigned	Unassigned
OTU_3076	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3076	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Unassigned	Unassigned
OTU_3077	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3077	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured Rhodobacteraceae bacterium
OTU_3078	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3078	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Midichloriaceae	Candidatus Midichloria	Unassigned
OTU_3079	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3079	Bacteria	Patescibacteria	Microgenomatia	Candidatus Pacebacteria	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_3080	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3080	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea	uncultured bacterium
OTU_3081	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3081	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesohalobacter	uncultured organism
OTU_3082	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3082	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	Incertae Sedis	uncultured organism
OTU_3083	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3083	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Neptunomonas japonica
OTU_3085	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3085	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseovarius	Roseovarius litoreus
OTU_3086	0	0	0	0	0	0	0	0	0	1	2	0	OTU_3086	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unassigned	uncultured bacterium
OTU_3087	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3087	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured bacterium
OTU_3088	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3088	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Unassigned	uncultured Alphaproteobacteria bacterium
OTU_3089	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3089	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	alpha proteobacterium HIMB114
OTU_309	1	0	0	0	0	0	0	0	0	0	0	0	OTU_309	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Picochlorum sp. 'soloecismus'
OTU_3090	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3090	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	marine metagenome
OTU_3091	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3091	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	alpha proteobacterium ML42
OTU_3092	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3092	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Ruegeria	Ruegeria sp. S11AQ
OTU_3093	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3093	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Incertae Sedis	uncultured organism
OTU_3094	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3094	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Unassigned
OTU_3095	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3095	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Neptunomonas japonica
OTU_3096	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3096	Bacteria	Candidatus Kapabacteria	Kapabacteria	Kapabacteriales	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_3097	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3097	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	Unassigned
OTU_3098	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3098	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium renukae
OTU_3099	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3099	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured organism
OTU_31	1	0	0	0	0	0	0	0	0	0	0	0	OTU_31	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Acidimangrovimonas	Rhodobacter sp.
OTU_310	1	0	0	0	0	0	0	0	0	0	0	0	OTU_310	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_3100	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3100	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Unassigned
OTU_3101	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3101	Bacteria	Patescibacteria	Gracilibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3102	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3102	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Incertae Sedis	JTB215	bacterium str. 77003
OTU_3103	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3103	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Seohaeicola	uncultured bacterium
OTU_3105	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3105	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseovarius	Roseovarius litoreus
OTU_3106	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3106	Bacteria	Patescibacteria	Gracilibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3107	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3107	Bacteria	Pseudomonadota	Gammaproteobacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_3108	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3108	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Incertae Sedis	uncultured bacterium
OTU_311	1	0	0	0	0	0	0	0	0	0	0	0	OTU_311	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Picochlorum sp. SENEW3
OTU_3110	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3110	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	marine metagenome
OTU_3112	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3112	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	uncultured bacterium
OTU_3113	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3113	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium minutissimum
OTU_3114	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3114	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	Unassigned
OTU_3115	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3115	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured bacterium
OTU_3116	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3116	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	Lentibacter algarum
OTU_3117	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3117	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax	uncultured bacterium
OTU_3119	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3119	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	Lentibacter algarum
OTU_312	1	0	0	0	0	0	0	0	0	0	0	0	OTU_312	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Picochlorum sp. SENEW3
OTU_3120	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3120	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	Incertae Sedis	uncultured organism
OTU_3121	0	0	0	0	0	0	0	0	0	1	0	0	OTU_3121	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	uncultured bacterium
