Phylum	Class	Order	Family	Genus	Species	M01D1	M01W1	M01W16	M01W2	M01W4	M01W6	M01W8	M02D1	M02W1	M02W16	M02W2	M02W4	M02W6	M02W8	M03D1	M03W1	M03W12	M03W2	M03W4	M03W6	M03W8	M04D1	M04W1	M04W12	M04W16	M04W2	M04W20	M04W4	M04W6	M04W8	M05D1	M05W1	M05W12	M05W2	M05W4	M05W6	M05W8	M06D1	M06W1	M06W2	M06W20	M06W4	M06W6	M06W8	M07D1	M07W1	M07W2	M07W4	M07W8	M08D1	M08W1	M08W2	M08W4	M08W6	M08W8	M09D1	M09W1	M09W2	M09W20	M09W4	M09W6	M09W8	M10D1	M10W1	M10W12	M10W16	M10W2	M10W20	M10W4	M10W6	M10W8	F01D1	F01W1	F01W2	F01W4	F01W6	F01W8	F02D1	F02W1	F02W16	F02W2	F02W4	F02W6	F02W8	F03D1	F03W1	F03W12	F03W16	F03W2	F03W20	F03W4	F03W6	F03W8	F04D1	F04W1	F04W16	F04W2	F04W4	F05D1	F05W1	F05W2	F05W4	F05W6	F06D1	F06W2	F06W4	F07D1	F07W1	F07W4	F08D1	F08W1	F08W12	F08W2	F08W4	F08W6	F08W8	F09D1	F09W1	F09W2	F09W20	F09W4	F09W6	F09W8	F10D1	F10W1	F10W16	F10W2	F10W4	F10W6	F10W8
Armatimonadota	Chthonomonadetes	Chthonomonadales	unclassified_Chthonomonadales	unclassified_Chthonomonadales	unclassified_Chthonomonadales	0	0	0	0	0	0	0	0	0	0.000169348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028177	0	0	0	0	0.000310366	0	0	0	0	0	0	0	0	0	0.003109453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139684	0	0	0	7.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadota	Chthonomonadetes	Chthonomonadales	uncultured_Armatimonadetes_bacterium	uncultured_Armatimonadetes_bacterium	uncultured_Armatimonadetes_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0.000310945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000451386	0	0	8.25E-05	0	0	0	0	0.00029967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226518	0	0	0	0	0	0	0	7.51E-05	0	0	0	0	0	0	0	0	0
Armatimonadota	Chthonomonadetes	Chthonomonadales	uncultured_Lutispora_sp.	uncultured_Lutispora_sp.	uncultured_Lutispora_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0.000699627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	7.99E-05	7.49E-05	0	0.000122459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189627	0	0	0	0	0	0	0	0	0	0
Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Armatimonadetes_bacterium_Uphvl_Ar1	unclassified_Armatimonadetes_bacterium_Uphvl_Ar1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	Fimbriimonas_ginsengisoli	0	0	9.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000543141	0	0	0	0	0	0	0	0	0	0.008084577	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01E-05	0	0	0	0	0	0	0.003701363	0	0	0	0	0	0	0	0.000599341	0	0	0	0	0	0	0	0.000233409	0	0	0	0	0	0	0	0	0	0	0	7.69E-05	0	0	0	0	0	0	0.00014912	0	0	0	0	0	7.51E-05	8.74E-05	0	0	0	0.000333	8.52E-05	0	0	0
Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	unclassified_Fimbriimonadaceae	unclassified_Fimbriimonadaceae	0	0	9.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232775	0	0	0	0	0	0	0	0	0	0.003264925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured_bacterium_SBR1039	uncultured_bacterium_SBR1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadota	Fimbriimonadia	Fimbriimonadales	unclassified_Fimbriimonadales	unclassified_Fimbriimonadales	unclassified_Fimbriimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147424	0	0	0	0	0	0	0	0	0	0.027596393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_acidifaciens	0	7.50E-05	0	0	0	7.91E-05	0	0	0	0	0	0	0.000145783	0	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95E-05	0	0	0.000224803	0	8.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-05	0	0	0	0.000151012	0	0	0.000270295	0	0	0	0	7.51E-05	0	0	0	0	8.33E-05	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169348	0	7.21E-05	0	0.000229568	0	0	0	7.76E-05	0	0	0	7.91E-05	0	0	0	0	0	0	0	0	0	0	0	8.95E-05	0	0	0.000749344	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0.000149835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189627	0	0.000174795	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002172097	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum	0	7.50E-05	0	0	0	0	0	0	0	8.47E-05	0	0	0	8.76E-05	0	0	0	0	0	0	0	0	0	0	0.000220848	0	0	0	0	0	0	0	0	0	7.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172102	0	8.62E-05	8.35E-05	0	0	0	0	0	0.000164989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174307	0	0	0	9.01E-05	0	0	0	9.48E-05	0	8.74E-05	0.001336675	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666001	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0.000169348	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252186	0	0	0	0	0	0	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_clarus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_eggerthii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_faecichinchillae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_fragilis	0	7.50E-05	0.000281664	0	0	0	0	0	7.94E-05	0.000338696	0	0	0	0.000175208	7.37E-05	0	0	0.000253893	0	0	0	0	0	0	0.000147232	0	7.41E-05	0	0	0	0.000236556	0	0	0	0	0	0.000154787	0	0	0	8.47E-05	0	0	0.000211327	0.000841751	0	0.000743384	0.000356379	0.000155183	0	0	0	0	0	0.000160668	0	0	0.000168606	0	0	0.000519931	0	0	0	0.00026836	0	0	0.003147246	0	0	0	0	0.000811103	0	0	0.00017234	0	0.000168762	0	0.002618037	0	0	0.000577462	0	0	0	0	0.001273599	0	0.024246877	0	0	0	0	0	0.000155606	0	0	0	0	0.000419533	0	0.002095265	0.000629772	0.000245238	0.000699178	0.000294183	0	0.000924681	0	0	0	7.55E-05	0	7.46E-05	0	0.000673602	0	0	0.001896274	0.002854567	0.000262192	0	0	0	0	0	8.06E-05	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_gallinaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300481	0	0.000584795	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_heparinolyticus	0	0	0	0	0	0	0	0.000238588	0	0.000169348	0	0	7.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421905	0.000565748	0	0.000466723	0.000267833	0.000247484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000591716	0.000414628	0.000335627	0.000750688	0.000209526	0	0	0	0	0	0	0	0.000369038	0	7.55E-05	8.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_neonati	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65E-05	0	0	0	0.000155183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000899213	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0.000164989	0	0	0	0	0	0	0.000612295	0	0	0	0	0	0	0	0	0	0	0	0	0.000419053	0	0.000245238	0.000349589	0	0	0.000336247	0	0	0	0	0	0	0	0	0	0	0.000379255	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_salyersiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._CIP103040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._Marseille_P3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51E-05	0	0.00075188	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._Marseille_P3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009857978	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._Marseille_P3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250627	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._SLC1_38	0	0.000150049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224803	0	0	0	0	0	0	0	0.00017234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp._W20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_stercorirosoris	0	0	0.000187776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74E-05	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_stercoris	0	0	0	0	0	0	0	0	0	0.000338696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.27E-05	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149869	0	0	0	0	0	0	0	0	0	0	0	0.000270831	0	0	0	0	0	0	0	0.000224753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168124	0	0	0.001481611	0	0	0	0	7.48E-05	8.07E-05	0	0	0	0	0	0	0	0.00041625	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_thetaiotaomicron	0	0	0	0	0	0	7.39E-05	0	0	0	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0	0.000395163	7.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0.000153046	0	0	0	7.76E-05	0	0	0	7.91E-05	0	0.000160668	0	0	0	0	0	0	0	0	0	0	0	0	0.000224803	0	0	0	0	0	0	0	0	0	0	0	0.000270831	0	0	0	0	0	0	0.000159808	7.49E-05	0	0.000367377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472329	0	0	0	0	0.000588433	0	0	0.000348614	0	0	0	0	0	0	0	0	0	8.74E-05	0	0	7.51E-05	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_togonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242092	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_uniformis	0	0	0.000187776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04E-05	0	0.00042337	0	0.000144217	0.001338405	0.002219161	0	0	0	0.000698324	0	0	0	0	0	0.000160668	0	0	0	0	0	0	0	0	0	0	0	0	0.001873361	0	0	0	0	0	0	0	0	0	0	0.000161642	0.001354157	0	8.93E-05	0	0	0	0	0	7.49E-05	0	0.001591967	0	0	0	0	0	0.000155606	0	0	0	0	0	0	0.000279369	0	8.17E-05	0	7.35E-05	0	0.004119032	0	0	0.000435768	0	8.08E-05	0	0	0.000374223	0	0	0.002654783	0	8.74E-05	0	0	0	0	0	0	0	0
Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
