function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
RXN1G-1084	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-1117	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-1130	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-121	0.0	0.0	0.0	0.0	0.0	0.0	25.67	4.0	2.0	0.0	0.0	14.33	18.5	103.67	56.33	40.67	52.33	72.66
RXN1G-1212	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-1247	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-127	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-1278	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-132	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-1325	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-138	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-1435	212.76	8.39	0.71	4.0	126.46	2.0	128.0	6.0	34.5	3.0	59.5	10.5	2.5	0.0	0.0	0.0	4.0	0.0
RXN1G-1436	212.76	8.39	0.71	4.0	126.46	2.0	128.0	6.0	34.5	3.0	59.5	10.5	2.5	0.0	0.0	0.0	4.0	0.0
RXN1G-1437	212.76	8.39	0.71	4.0	126.46	2.0	128.0	6.0	34.5	3.0	59.5	10.5	2.5	0.0	0.0	0.0	4.0	0.0
RXN1G-1438	212.76	8.39	0.71	4.0	126.46	2.0	128.0	6.0	34.5	3.0	59.5	10.5	2.5	0.0	0.0	0.0	4.0	0.0
RXN1G-1439	212.76	8.39	0.71	4.0	126.46	2.0	128.0	6.0	34.5	3.0	59.5	10.5	2.5	0.0	0.0	0.0	4.0	0.0
RXN1G-157	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-163	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-171	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-172	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-182	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-184	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-186	0.0	0.0	0.0	0.0	0.0	0.0	25.67	4.0	2.0	0.0	0.0	14.33	18.5	103.67	56.33	40.67	52.33	72.66
RXN1G-188	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-193	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-196	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-2	0.0	0.0	0.0	0.0	0.0	0.0	25.67	4.0	2.0	0.0	0.0	14.33	18.5	103.67	56.33	40.67	52.33	72.66
RXN1G-202	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-203	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-210	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-214	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-218	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-220	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-236	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-240	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-248	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-252	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-2544	8.0	28.83	52.67	53.5	12.5	53.5	159.0	29.5	47.0	28.0	82.0	28.5	32.0	99.0	117.0	95.0	194.0	181.0
RXN1G-26	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-260	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-262	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-266	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-27	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-276	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-279	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-285	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-287	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-294	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-299	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-30	0.0	0.5700000000000001	0.17	0.0	1.42	0.0	129.61	184.33	35.19	144.09	22.18	31.450000000000006	145.30999999999997	552.6700000000002	414.32000000000005	766.2700000000002	691.6	459.02999999999986
RXN1G-306	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-308	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-309	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-32	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-320	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-324	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-334	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-337	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-339	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-349	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-355	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-358	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-363	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-364	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-3641	8.0	28.83	52.67	53.5	12.5	53.5	159.0	29.5	47.0	28.0	82.0	28.5	32.0	99.0	117.0	95.0	194.0	181.0
RXN1G-368	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-37	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-374	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-377	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-384	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-395	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-396	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-4	0.0	0.0	0.0	0.0	0.0	0.0	25.67	4.0	2.0	0.0	0.0	14.33	18.5	103.67	56.33	40.67	52.33	72.66
RXN1G-408	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-409	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-420	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-424	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-425	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-4355	471.01	35.78	3.17	33.5	245.58	8.75	466.34	32.0	114.0	10.5	199.5	92.83	72.5	210.34	120.66	95.34	129.66	166.65
RXN1G-440	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-445	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-460	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-464	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-468	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-469	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-471	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-481	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-488	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-499	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-508	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-509	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-517	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-526	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-53	0.0	0.5700000000000001	0.17	0.0	1.42	0.0	129.61	184.33	35.19	144.09	22.18	31.450000000000006	145.30999999999997	552.6700000000002	414.32000000000005	766.2700000000002	691.6	459.02999999999986
RXN1G-554	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-557	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-580	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-582	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-607	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-613	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-617	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-637	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-645	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-648	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-660	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-674	0.0	0.5700000000000001	0.17	0.0	1.42	0.0	129.61	184.33	35.19	144.09	22.18	31.450000000000006	145.30999999999997	552.6700000000002	414.32000000000005	766.2700000000002	691.6	459.02999999999986
RXN1G-679	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-686	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-717	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-72	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-760	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-79	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-818	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-820	1193.52	579.8799999999999	1231.63	677.3000000000002	777.1700000000002	251.3	2618.03	708.4999999999999	1121.94	700.33	1652.4	452.31	1216.3199999999995	1579.4399999999996	1506.75	2135.55	1575.4200000000005	1673.6899999999994
RXN1G-840	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
RXN1G-853	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-881	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
RXN1G-883	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
RXN1G-884	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
RXN1G-89	1022.76	537.99	1386.59	630.3000000000002	653.2099999999998	251.3	2453.3100000000004	601.0	1158.11	643.6700000000002	1651.65	443.0100000000001	1177.34	1427.44	1508.61	1880.51	1331.13	1550.6299999999994
