#OTU ID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1
OTU_2904	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2905	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2906	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2907	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2908	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2909	0	0	0	0	0	0	0	0	1	0	0	0
OTU_291	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2910	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2911	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2912	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2913	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2914	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2915	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2917	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2918	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2919	0	0	0	0	0	0	0	0	1	0	0	0
OTU_292	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2920	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2921	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2922	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2923	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2924	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2925	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2926	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2927	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2928	0	0	0	0	0	0	0	0	2	0	0	0
OTU_2929	0	0	0	0	0	0	0	0	1	0	0	0
OTU_293	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2930	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2931	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2932	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2933	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2934	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2935	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2936	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2937	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2938	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2939	0	0	0	0	0	0	0	0	1	0	0	0
OTU_294	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2940	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2941	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2942	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2943	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2944	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2946	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2947	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2948	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2949	0	0	0	0	0	0	0	0	1	0	0	0
OTU_295	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2950	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2951	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2952	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2953	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2955	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2956	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2957	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2958	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2959	0	0	0	0	0	0	0	0	1	0	0	0
OTU_296	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2960	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2961	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2962	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2963	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2964	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2965	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2966	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2967	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2968	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2969	0	0	0	0	0	0	0	0	1	0	0	0
OTU_297	1	10	0	0	0	0	0	12	0	0	0	0
OTU_2970	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2971	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2972	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2973	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2974	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2975	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2976	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2977	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2978	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2979	0	0	0	0	0	0	0	0	1	0	0	0
OTU_298	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2980	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2981	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2982	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2983	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2984	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2985	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2986	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2987	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2989	0	0	0	0	0	0	0	0	1	0	0	0
OTU_299	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2990	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2991	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2992	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2993	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2994	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2995	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2996	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2997	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2998	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2999	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3	1	0	0	0	0	0	0	0	0	0	0	0
OTU_30	1	0	0	0	0	0	0	0	0	0	0	0
OTU_300	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3000	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3001	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3002	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3003	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3004	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3005	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3006	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3007	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3008	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3009	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3010	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3011	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3012	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3013	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3014	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3016	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3017	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3019	0	0	0	0	0	0	0	0	0	2	0	0
OTU_302	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3020	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3021	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3022	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3023	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3024	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3025	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3026	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3027	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3028	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3029	0	0	0	0	0	0	0	0	0	1	5	0
OTU_303	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3030	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3031	0	0	0	0	0	0	0	0	0	3	0	0
OTU_3032	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3033	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3034	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3035	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3036	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3037	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3038	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3039	0	0	0	0	0	0	0	0	0	1	0	0
OTU_304	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3040	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3041	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3042	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3043	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3044	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3045	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3046	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3048	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3049	0	0	0	0	0	0	0	0	0	1	0	0
OTU_305	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3050	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3051	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3052	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3053	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3054	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3055	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3057	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3058	0	0	0	0	0	0	0	0	0	1	0	0
OTU_306	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3060	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3062	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3063	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3064	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3065	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3066	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3067	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3068	0	0	0	0	0	0	0	0	0	1	0	0
OTU_307	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3070	0	0	0	0	0	0	0	0	0	3	1	0
OTU_3071	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3073	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3074	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3075	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3076	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3077	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3078	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3079	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3080	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3081	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3082	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3083	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3085	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3086	0	0	0	0	0	0	0	0	0	1	2	0
OTU_3087	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3088	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3089	0	0	0	0	0	0	0	0	0	1	0	0
OTU_309	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3090	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3091	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3092	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3093	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3094	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3095	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3096	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3097	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3098	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3099	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31	1	0	0	0	0	0	0	0	0	0	0	0
OTU_310	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3100	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3101	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3102	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3103	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3105	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3106	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3107	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3108	0	0	0	0	0	0	0	0	0	1	0	0
OTU_311	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3110	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3112	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3113	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3114	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3115	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3116	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3117	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3119	0	0	0	0	0	0	0	0	0	1	0	0
OTU_312	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3120	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3121	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3122	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3123	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3124	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3125	0	0	0	0	0	0	0	0	0	1	1	0
OTU_3126	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3127	0	0	0	0	0	0	0	0	0	2	0	0
OTU_3128	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3129	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3132	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3133	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3134	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3135	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3136	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3137	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3138	0	0	0	0	0	0	0	0	0	1	0	0
OTU_314	3	0	0	0	0	0	0	0	0	0	0	0
OTU_3140	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3141	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3142	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3143	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3144	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3145	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3146	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3147	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3149	0	0	0	0	0	0	0	0	0	1	0	0
OTU_315	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3150	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3151	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3152	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3153	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3154	0	0	0	0	0	0	0	0	0	1	0	1
OTU_3155	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3157	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3158	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3159	0	0	0	0	0	0	0	0	0	1	0	0
OTU_316	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3160	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3161	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3162	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3163	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3164	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3165	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3167	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3168	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3169	0	0	0	0	0	0	0	0	0	1	0	0
OTU_317	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3170	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3171	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3172	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3173	0	0	0	0	0	0	0	0	0	1	1	0
OTU_3174	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3175	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3176	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3177	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3179	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3181	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3182	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3183	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3184	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3185	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3186	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3188	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3189	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3191	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3192	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3193	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3194	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3196	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3197	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3199	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3200	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3201	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3202	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3203	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3204	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3205	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3206	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3207	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3209	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3210	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3211	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3212	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3213	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3214	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3215	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3216	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3217	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3218	0	0	0	0	0	0	0	0	0	1	0	0
OTU_322	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3220	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3221	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3222	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3223	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3224	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3225	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3226	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3227	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3228	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3230	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3231	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3232	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3233	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3234	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3236	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3237	0	0	0	0	0	0	0	0	0	1	0	0
OTU_324	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3240	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3241	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3242	0	0	0	0	0	0	0	0	0	1	2	0
OTU_3243	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3244	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3246	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3247	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3248	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3249	0	0	0	0	0	0	0	0	0	1	0	0
OTU_325	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3251	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3252	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3253	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3254	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3255	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3256	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3258	0	0	0	0	0	0	0	0	0	2	0	0
OTU_3259	0	0	0	0	0	0	0	0	0	1	0	0
OTU_326	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3260	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3262	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3264	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3265	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3268	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3269	0	0	0	0	0	0	0	0	0	1	0	0
OTU_327	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3270	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3271	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3272	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3273	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3274	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3275	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3276	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3277	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3278	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3279	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3280	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3282	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3283	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3284	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3285	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3287	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3288	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3289	0	0	0	0	0	0	0	0	0	1	0	0
OTU_329	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3291	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3292	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3293	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3294	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3296	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3297	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3298	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3299	0	0	0	0	0	0	0	0	0	1	0	0
OTU_330	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3300	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3301	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3302	0	0	0	0	0	0	0	0	0	2	0	0
OTU_3304	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3305	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3307	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3308	0	0	0	0	0	0	0	0	0	1	0	0
OTU_331	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3310	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3311	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3312	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3313	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3314	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3316	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3317	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3318	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3319	0	0	0	0	0	0	0	0	0	1	0	0
OTU_332	1	1	1	0	0	0	0	0	0	0	0	0
OTU_3320	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3321	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3322	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3323	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3324	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3325	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3326	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3327	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3328	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3329	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3330	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3331	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3332	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3333	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3334	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3335	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3336	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3337	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3338	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3339	0	0	0	0	0	0	0	0	0	1	0	0
OTU_334	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3340	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3341	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3342	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3343	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3344	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3345	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3346	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3347	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3349	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3350	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3351	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3352	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3353	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3354	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3355	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3356	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3357	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3358	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3359	0	0	0	0	0	0	0	0	0	1	0	0
OTU_336	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3360	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3361	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3362	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3365	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3366	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3367	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3369	0	0	0	0	0	0	0	0	0	1	0	0
