Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|uncultured Leptotrichia sp.	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0	0.115673799884326	0	0.460193281178095	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|uncultured bacterium	0	0	0	0	0	0	0.276529554096094	0.712589073634204	0	0	0.157150340492404	0	0	0	0.231347599768652	0.24906600249066	0.368154624942476	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0	0.0460193281178095	0.504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Pseudoleptotrichia|Leptotrichia sp. oral taxon 215 str. W9775	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0.0526592943654555	0.115673799884326	0.70568700705687	0.230096640589047	2.1684316691881
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Pseudoleptotrichia|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.04151100041511	0.184077312471238	1.46243066061523
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Sneathia|Sneathia amnii	0	0	0	0	0	0	0	0	0	0	1.78103719224725	0	0.0686813186813187	0	0	0	0	0
Bacteria|Patescibacteria|Gracilibacteria|Absconditabacteriales (SR1)|Incertae Sedis|Incertae Sedis|SR1 bacterium human oral taxon HOT-345	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0	0	0.0578368999421631	0.4151100041511	0	0.100857286938981
Bacteria|Patescibacteria|Gracilibacteria|Absconditabacteriales (SR1)|Incertae Sedis|Incertae Sedis|SR1 bacterium oral taxon 875	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0	0.0578368999421631	0.12453300124533	0.0460193281178095	0.201714573877963
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Incertae Sedis|Incertae Sedis|TM7 phylum sp. oral clone FR058	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0.092038656235619	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Incertae Sedis|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0.305810397553517	0.691323885240235	0.118764845605701	0.336247478143914	0	3.09062336301729	2.47787610619469	0	0	0.231347599768652	0.04151100041511	0.230096640589047	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus Saccharimonas|TM7 phylum sp. canine oral taxon 363	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus Saccharimonas|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0	0.100704934541793	0	0	0	1.05318588730911	0.115673799884326	0.20755500207555	0	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Incertae Sedis|uncultured Candidatus Saccharibacteria bacterium	0	0	0	0	0	0	1.69374351883858	0.237529691211401	0	0.100704934541793	0.995285489785228	1.23893805309735	0.0686813186813187	0	0	0	0.506212609295904	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0.118764845605701	0.0672494956287828	0	0.0523834468308015	0.707964601769911	0.0686813186813187	0	0	0.08302200083022	0	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|TM7x|Unassigned	0	0	0	0	0	0	1.62461113031455	0	0.201748486886348	0	0.104766893661603	0	0.274725274725275	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|TM7x|uncultured bacterium	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0	0.694042799305957	0.16604400166044	0.552231937413714	4.08472012102874
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Lautropia|Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0.115673799884326	0	0.736309249884952	0.100857286938981
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Eikenella|Eikenella corrodens	0	0	0	0	0	0	0.276529554096094	0	0.0672494956287828	0	0	0	0.206043956043956	0.157977883096367	0.173510699826489	0.04151100041511	0.230096640589047	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Kingella|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0	0.100704934541793	0	0	0	0	0	0	0.138057984353428	0.0504286434694907
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria elongata subsp. nitroreducens	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.274725274725275	0.684570826750922	0	0.16604400166044	0.230096640589047	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria mucosa	0	0	0	0	0	0	0	0.118764845605701	0	0.100704934541793	0	0	0.206043956043956	1.05318588730911	0.231347599768652	0	0.184077312471238	0.0504286434694907
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria sp. R-22841	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	1.51098901098901	3.10689836756187	6.82475419317525	1.41137401411374	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria subflava	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0.206043956043956	0.526592943654555	0.404858299595142	1.86799501867995	0.092038656235619	0.201714573877963
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|uncultured Kingella sp.	0	0	0	0	0	0	0.553059108192188	0	0	0	0	0	0	0.105318588730911	0	0	0.0460193281178095	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|uncultured Neisseria sp.	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.206043956043956	0.210637177461822	0.92539039907461	2.36612702366127	7.40911182696733	4.43772062531518
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|uncultured bacterium	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0	0	0.809716599190283	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium|Cardiobacterium hominis ATCC 15826	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0.176991150442478	0.137362637362637	0.157977883096367	0.0578368999421631	0	0	0.151285930408472
Bacteria|Pseudomonadota|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium|Cardiobacterium valvarum	0	0	0	0	0	0	0.0345661942620118	0.118764845605701	0	0	0.0523834468308015	0	0.206043956043956	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans	0	0	0	0	0	0	0	0	0	0.503524672708963	0	0	0	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|Haemophilus parainfluenzae	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0	0.206043956043956	0.368615060558188	0.115673799884326	0.20755500207555	0.092038656235619	0.403429147755925
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00052659294365	0.173510699826489	3.65296803652968	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|uncultured bacterium	0	0	0	0	0	0	0.138264777048047	0	0	0	0	0.176991150442478	0.137362637362637	1.68509741969458	0.289184499710816	1.03777501037775	1.932811780948	0.655572365103379
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|uncultured organism	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0	0.412087912087912	0.57925223802001	0.289184499710816	3.23785803237858	0.644270593649333	0.504286434694907
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema denticola	0	0	0	0	0	0	0.898721050812306	0	1.00874243443174	0.302114803625378	0.261917234154007	1.06194690265487	2.1978021978022	0	0	0	0.0460193281178095	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema denticola ATCC 33521	0	0	0	0	0	0	0	0	0	0.201409869083585	0.471451021477213	0	0.755494505494505	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema lecithinolyticum	0	0	0	0	0	0	0.172830971310059	0	0.201748486886348	0	0	0	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema maltophilum ATCC 51939	0.092678405931418	0	0	0	0	0	0.0691323885240235	0	0	0	0.314300680984809	0.176991150442478	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema parvum	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.0523834468308015	0.176991150442478	0.0686813186813187	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. 3	0	0	0	0	0	0	0	0	0	0	0.209533787323206	0	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. I	0	0	0	0	0	0	0.241963359834082	0	0	0	0.0523834468308015	0	0	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. IV	0	0	0	0	0	0	0.311095748358106	0	0	0	0	0	0.0686813186813187	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. canine oral taxon 395	0	0	0	0	0	0	0.449360525406153	0	0.201748486886348	0	0.314300680984809	0.176991150442478	0	0	0.0578368999421631	0	0	0.100857286938981
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. feline oral taxon 143	0	0	0	0	0	0	0.5876253024542	0	0	0	0.0523834468308015	0	0.274725274725275	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. oral taxon 235	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Unassigned	0	0	0	0	0	0	0.691323885240235	0	0.806993947545393	0.100704934541793	1.51911995809324	0.707964601769911	0.412087912087912	0.0526592943654555	0.115673799884326	0	0.0460193281178095	0.100857286938981
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|uncultured Treponema sp.	0	0	0	0	0	0	2.03940546145869	0.237529691211401	2.08473436449227	0.40281973816717	0.785751702462022	0.530973451327434	0.961538461538462	0	0.0578368999421631	0.04151100041511	0.0460193281178095	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|uncultured bacterium	0	0	0	0	0	0	0.241963359834082	0	0.0672494956287828	0.100704934541793	0.523834468308015	0	0.961538461538462	0	0	0	0.0460193281178095	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Firmicutes oral clone MCE3_120	0	0	0	0	0	0	0.483926719668165	0	0.605245460659045	0.100704934541793	0.628601361969618	0.176991150442478	0.0686813186813187	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Firmicutes oral clone MCE7_5	0	0	0	0	0	0	0	0.118764845605701	0	0	0.157150340492404	0.884955752212389	0.0686813186813187	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Fretibacterium fastidiosum	0	0	0	0	0	0	0.864154856550294	0.118764845605701	0	0	0.942902042954426	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Synergistales bacterium canine oral taxon 244	0	0	0	0	0	0	0.5876253024542	0	0.47074646940148	0	0.104766893661603	0.176991150442478	0.274725274725275	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Unassigned	0	0	0	0	0	0	0.276529554096094	0.118764845605701	1.9502353732347	0	0.523834468308015	0.707964601769911	0.343406593406593	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured Fretibacterium sp.	0	0	0	0	0	0	0	0	0	0	0.419067574646412	0	0	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured Synergistetes bacterium	0	0	0	0	0	0	0.241963359834082	0	4.70746469401479	0	2.35725510738607	0.176991150442478	0.274725274725275	0	0.0578368999421631	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured bacterium	0	0	0	0	0	0	0.898721050812306	0.475059382422803	1.88298587760592	0.100704934541793	1.10005238344683	0.353982300884956	0.412087912087912	0	0.0578368999421631	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfobulbia|Desulfobulbales|Desulfobulbaceae|Desulfobulbus|Desulfobulbus sp. ORNL	0	0	0	0	0	0	8.84894573107501	1.42517814726841	0	0	6.23363017286537	0	0	0	0	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfobulbia|Desulfobulbales|Desulfobulbaceae|Desulfobulbus|unidentified	0	0	0	0	0	0	0	0	4.64021519838601	0.604229607250755	0	3.71681415929204	0.274725274725275	0	0	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Unassigned	0	0	0	1.03626943005181	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	0	0	0	0	0
Bacteria|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia muciniphila	6.39481000926784	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0
Bacteria|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|uncultured bacterium	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
