#OTUID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_404	26	0	3	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_370	0	0	0	0	0	0	20	28	6	76	22	0	0	3	1	0	0	1
ASV_1201	0	0	0	0	0	0	5	2	6	0	1	1	10	15	55	94	32	6
ASV_319	0	0	0	0	0	0	27	47	0	26	3	5	2	22	22	11	0	23
ASV_323	0	0	0	0	0	0	115	0	0	0	2	0	0	0	1	0	0	20
ASV_485	0	0	0	0	0	0	0	4	0	9	86	28	4	35	37	8	0	4
ASV_294	0	61	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_390	0	1	0	5	1	4	4	0	0	0	3	0	10	2	78	31	32	2
ASV_371	0	0	0	0	0	0	0	18	10	16	40	15	3	33	18	8	0	0
ASV_263	0	27	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_421	0	0	0	0	0	0	0	0	51	4	0	0	12	0	20	2	0	0
ASV_314	0	0	0	1	0	0	5	1	21	0	0	0	12	0	27	0	68	4
ASV_283	2	1	52	18	1	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_280	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_365	0	0	0	0	0	0	1	0	29	1	15	2	36	0	12	2	0	15
ASV_495	1	0	0	0	0	0	5	0	4	4	2	6	2	4	6	59	21	77
ASV_307	0	0	0	0	0	0	27	0	7	16	2	38	25	12	3	29	6	21
ASV_338	0	0	0	0	0	0	0	0	57	0	0	0	2	0	0	0	0	1
ASV_223	0	61	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_290	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_341	0	0	0	0	0	0	95	0	0	0	53	0	0	0	2	0	0	0
ASV_555	0	0	0	0	0	0	0	16	0	1	81	53	0	3	5	7	0	12
ASV_638	0	0	0	0	0	0	1	0	6	0	0	7	147	0	0	27	0	2
ASV_396	0	0	1	0	0	0	2	0	12	1	0	12	94	5	0	19	16	4
ASV_437	0	6	1	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
ASV_298	36	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_286	0	40	29	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_347	0	0	0	0	0	0	2	0	13	10	0	0	35	46	0	0	1	42
ASV_1086	0	1	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1070	0	0	0	0	0	0	23	7	10	1	0	0	40	12	6	5	3	49
ASV_320	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_953	0	0	0	0	0	0	28	0	0	21	0	44	6	21	0	18	20	8
ASV_409	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
ASV_479	9	4	8	28	6	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_335	6	0	0	28	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_327	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_378	0	4	3	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
ASV_277	0	0	0	0	0	0	6	7	0	92	2	4	0	18	1	1	0	1
ASV_358	0	0	0	0	0	0	4	46	23	3	0	13	0	0	0	2	2	19
ASV_439	0	2	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
ASV_405	18	22	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_350	2	0	3	20	5	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_762	0	0	0	0	0	0	18	9	1	1	0	9	53	16	6	43	26	14
ASV_508	0	0	0	0	0	4	23	0	0	0	0	27	2	0	0	63	56	7
ASV_620	0	41	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_429	0	0	0	0	0	0	0	42	0	5	0	0	0	5	0	0	0	114
ASV_366	0	0	0	0	0	0	12	5	2	72	6	2	1	8	0	0	1	13
ASV_339	0	0	0	0	0	0	87	12	0	1	8	16	0	0	2	0	0	1
ASV_363	0	0	1	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_367	0	0	0	0	0	0	0	0	0	92	0	0	0	62	0	0	0	0
ASV_368	23	0	2	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_483	3	0	0	0	37	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_351	6	1	44	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_413	0	0	0	0	0	0	7	9	0	111	1	0	0	32	0	0	0	3
ASV_273	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_372	0	0	0	0	0	0	0	55	0	2	0	96	0	0	0	11	4	0
ASV_718	0	0	0	0	0	0	0	39	16	38	0	0	7	15	0	0	1	0
ASV_317	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_443	0	0	0	0	0	0	6	24	0	0	132	0	0	0	25	0	0	0
ASV_529	0	0	0	0	0	0	2	2	1	41	0	4	22	87	8	6	1	3
ASV_500	0	0	0	0	0	0	18	35	0	0	32	0	14	0	44	0	0	5
ASV_520	0	0	0	0	0	1	2	0	3	2	0	2	35	20	27	13	34	4
ASV_540	0	0	0	0	0	0	4	22	7	17	5	6	15	49	4	18	2	23
ASV_234	0	5	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_473	0	0	0	0	0	0	42	0	0	0	0	3	0	11	4	0	137	0
ASV_343	0	0	0	0	0	0	4	74	2	0	0	0	3	0	4	1	0	25
ASV_408	0	3	6	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
ASV_496	0	0	0	1	0	2	0	0	0	4	0	0	40	19	49	7	31	28
ASV_938	0	6	0	22	2	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_755	0	0	0	0	0	0	2	0	0	0	41	18	0	1	80	17	11	16
ASV_400	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	7	0	139
ASV_652	0	0	0	0	0	0	17	16	11	0	0	13	17	28	4	8	2	13
ASV_384	44	8	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_771	0	0	0	0	0	0	2	39	0	0	25	0	0	0	74	0	4	5
ASV_425	0	0	0	0	0	0	12	0	0	4	0	5	19	15	0	14	100	0
ASV_310	0	6	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_383	0	0	0	0	0	0	1	0	0	30	0	21	4	48	1	53	6	1
ASV_478	0	0	0	0	0	0	0	0	1	0	94	0	0	0	77	0	0	0
ASV_761	0	0	0	0	0	0	6	0	17	1	0	61	5	0	0	30	23	0
ASV_398	11	0	4	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_352	11	18	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_412	0	0	0	0	0	0	29	12	0	0	8	44	0	0	5	7	0	26
ASV_674	0	51	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_391	0	0	0	1	0	0	24	37	9	0	1	6	17	2	11	3	0	3
ASV_467	0	4	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_332	31	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_374	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_584	0	0	0	0	0	0	5	3	14	3	0	0	9	11	26	29	30	6
ASV_354	0	0	0	0	0	0	1	0	44	0	0	0	5	0	0	0	0	0
ASV_444	22	7	45	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_463	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_466	19	6	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_522	0	17	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV_634	0	0	0	0	0	0	62	0	0	2	0	34	2	0	0	9	8	3
ASV_576	0	0	0	0	0	0	5	1	3	13	0	45	3	28	1	66	4	3
ASV_385	0	6	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV_316	0	0	0	0	0	0	1	1	25	7	0	23	4	7	0	14	3	18
ASV_1199	0	0	0	0	0	0	4	0	0	0	0	68	6	0	0	26	55	19
ASV_779	0	2	0	16	5	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_469	0	0	0	0	0	0	1	0	0	0	40	19	2	2	79	25	2	17
ASV_1095	0	0	0	0	0	0	5	20	5	11	72	0	1	1	18	0	0	3
ASV_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0
ASV_657	24	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_355	0	20	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_616	0	0	0	0	0	0	3	3	0	0	0	0	14	4	89	14	44	1
ASV_306	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_361	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_901	0	0	0	0	0	0	8	0	3	0	0	31	23	0	0	39	49	0
ASV_312	37	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_388	3	0	0	14	4	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_476	0	0	0	0	0	0	14	5	1	24	0	0	6	43	30	27	10	0
ASV_336	35	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_325	0	0	0	0	0	0	0	101	0	0	0	29	0	0	0	4	0	0
ASV_333	0	0	0	0	0	0	0	0	33	0	0	0	10	0	0	0	1	0
ASV_559	0	0	0	0	0	0	5	0	0	0	0	1	6	0	31	14	121	0
ASV_380	0	4	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ASV_433	0	0	0	0	0	0	4	0	0	0	0	0	0	28	35	14	67	1
ASV_382	0	0	0	0	0	0	1	0	41	0	0	0	2	0	0	0	0	0
ASV_561	0	0	0	0	0	0	5	14	0	0	38	0	6	0	82	0	1	8
ASV_460	0	2	2	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
ASV_468	0	0	0	0	0	0	0	0	1	0	0	0	120	0	0	0	0	0
ASV_927	0	0	0	0	0	0	16	2	1	11	0	17	5	20	0	76	6	5
ASV_470	0	0	0	1	0	0	41	28	0	4	20	8	0	0	2	0	0	0
ASV_493	0	0	0	0	0	0	13	2	16	8	1	20	5	7	1	3	24	4
ASV_601	0	0	0	0	0	0	13	0	0	6	0	1	9	95	0	18	0	11
ASV_537	0	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_426	13	7	3	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_465	4	4	4	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_499	0	0	0	0	0	0	7	0	5	23	5	6	24	32	13	11	4	5
ASV_589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	14
ASV_549	0	0	0	0	0	0	2	7	18	0	6	22	10	0	8	0	5	6
ASV_449	0	3	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
ASV_456	32	4	55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_685	0	0	0	0	0	0	5	26	1	0	0	23	14	0	14	46	3	15
ASV_258	24	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_688	0	0	0	0	0	0	2	0	0	3	93	23	0	0	16	3	0	0
ASV_349	0	0	0	0	0	0	80	12	0	0	0	0	0	0	0	0	0	15
ASV_451	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	88
ASV_430	2	0	0	0	0	5	11	0	0	0	0	0	18	0	4	1	70	23
ASV_603	0	0	0	0	0	0	7	28	5	20	0	0	5	2	1	1	0	13
ASV_633	0	0	0	0	0	0	17	22	8	8	5	0	3	22	2	2	0	25
ASV_987	0	8	1	13	8	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1100	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_364	22	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_442	0	2	5	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1066	0	0	0	0	0	0	4	11	13	10	24	6	5	24	5	16	0	7
ASV_401	4	0	3	1	20	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_441	9	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_568	0	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	1	56
ASV_318	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_424	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_375	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_394	0	0	0	0	0	0	6	31	0	0	0	14	3	0	0	68	4	13
ASV_597	0	11	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_359	0	0	0	0	0	0	50	1	0	0	29	0	0	0	14	0	0	14
ASV_528	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_558	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1202	0	0	0	0	0	0	9	14	0	0	25	0	0	0	85	0	2	13
ASV_397	0	0	0	0	0	0	0	0	27	0	0	0	34	0	0	0	0	0
ASV_420	0	0	0	0	0	0	2	0	24	0	0	0	12	0	0	6	17	18
ASV_461	0	32	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_789	0	0	0	0	0	0	1	0	10	0	0	2	30	9	0	33	11	30
ASV_897	0	0	0	0	0	0	4	25	0	4	10	30	0	1	6	15	0	12
ASV_457	10	0	28	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_515	0	0	0	0	0	0	3	1	0	3	0	0	42	59	6	0	16	7
ASV_511	0	0	0	2	0	0	15	0	1	2	1	17	12	3	22	17	12	28
ASV_419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136
ASV_563	0	0	0	0	0	0	0	10	16	6	7	20	4	20	3	17	1	1
ASV_626	0	0	0	0	0	0	0	0	13	0	0	0	73	0	0	0	0	3
ASV_379	1	2	47	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_432	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	0	0
ASV_666	0	0	0	0	0	0	24	15	0	1	1	57	0	1	0	17	0	16
ASV_414	0	0	0	0	0	1	0	0	0	78	0	0	0	20	0	2	16	1
ASV_393	0	0	0	0	0	0	35	20	0	0	35	11	0	0	4	0	0	4
ASV_630	1	0	0	0	0	0	1	0	0	0	0	0	35	29	31	20	34	7
ASV_829	4	4	11	8	4	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_668	0	0	0	0	0	0	3	0	0	81	0	1	0	2	0	0	0	0
ASV_712	0	0	0	0	0	0	0	1	0	0	0	0	0	0	78	35	25	1
ASV_438	0	0	0	0	0	0	4	22	0	45	0	3	0	7	2	5	1	3
ASV_557	0	0	6	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV_596	4	37	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_871	0	0	0	0	0	0	9	0	7	0	0	0	26	4	18	10	40	2
ASV_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0
ASV_481	0	6	15	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_536	0	4	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
ASV_653	0	0	0	0	0	0	4	18	8	6	0	6	3	2	0	12	0	61
ASV_898	0	0	0	0	0	0	43	7	0	4	0	0	0	6	3	12	1	30
ASV_501	0	0	0	0	0	0	6	11	0	0	0	0	0	0	51	0	75	1
ASV_507	0	0	0	0	0	0	2	13	3	0	13	59	14	0	9	15	2	3
ASV_1002	0	0	0	0	0	0	16	26	4	0	0	4	10	4	0	25	2	19
ASV_1447	0	0	0	0	0	0	3	0	0	0	0	1	65	13	0	25	42	2
ASV_402	0	0	0	0	0	0	14	1	0	4	0	2	5	46	36	12	25	3
ASV_407	0	0	0	0	0	0	3	42	1	0	1	26	8	0	7	51	2	4
ASV_837	0	0	0	0	0	0	2	2	4	0	0	5	59	8	0	32	11	3
ASV_1151	0	0	0	0	0	0	12	0	0	6	0	67	1	2	0	12	13	5
ASV_360	2	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_472	0	0	0	0	0	0	1	0	0	1	0	4	26	37	12	9	9	20
ASV_487	5	1	0	2	2	26	0	0	0	0	0	0	0	0	0	0	0	0
ASV_462	0	1	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
ASV_348	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_514	0	0	0	0	0	0	0	0	3	0	0	2	40	16	35	22	0	10
ASV_721	5	11	50	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_783	0	0	0	0	2	0	12	1	0	0	0	0	12	4	4	54	40	6
ASV_539	0	0	0	0	0	0	6	0	0	26	0	0	0	9	0	7	62	14
ASV_648	0	0	0	0	0	0	0	0	0	0	0	0	1	0	131	1	0	0
ASV_406	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_611	0	0	0	0	0	0	4	2	1	0	33	5	42	0	17	10	0	12
ASV_395	0	0	0	0	0	0	40	24	0	0	0	0	0	0	31	1	1	0
ASV_428	2	27	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_643	0	0	0	0	0	0	6	0	1	0	0	0	13	15	29	20	49	6
ASV_716	0	0	0	0	0	0	13	7	0	0	0	107	0	0	0	6	0	0
ASV_532	0	0	0	0	0	0	12	12	16	0	0	21	2	2	2	2	3	3
ASV_624	0	0	0	0	0	0	1	27	3	20	2	9	2	11	7	10	1	3
ASV_931	0	0	0	0	0	0	3	0	0	0	0	0	31	0	0	0	97	0
ASV_740	0	1	0	0	1	1	1	0	0	0	0	10	1	12	6	71	14	0
ASV_497	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_416	0	0	0	0	0	0	13	0	4	30	0	39	0	2	2	10	2	1
ASV_509	0	0	0	0	0	0	21	58	0	0	0	10	0	0	0	2	0	1
ASV_498	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_381	0	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_450	0	0	0	7	1	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_714	0	0	0	0	0	0	27	10	0	7	7	32	0	5	3	5	0	5
ASV_693	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_791	0	0	0	0	0	0	1	1	2	0	0	12	53	0	0	19	20	3
ASV_1092	0	0	0	0	0	0	1	10	0	1	6	13	2	2	3	16	1	31
ASV_1391	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_510	0	0	0	0	0	0	1	0	0	0	1	0	0	0	133	0	0	0
ASV_554	0	0	0	0	0	0	1	43	0	0	3	0	26	0	14	0	0	3
ASV_724	1	1	40	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_715	0	0	0	0	0	0	6	1	0	2	0	0	35	33	12	0	24	11
ASV_1093	0	0	0	0	0	0	21	15	0	35	0	1	6	0	0	0	0	3
ASV_486	0	0	0	0	0	0	1	5	4	55	0	0	5	13	0	0	0	3
ASV_850	0	0	0	0	0	0	5	0	1	10	3	15	9	25	11	33	7	13
ASV_969	0	0	0	0	0	0	0	1	0	0	1	7	6	0	4	10	5	87
ASV_452	0	0	0	0	0	0	1	1	16	1	0	3	8	19	0	8	9	2
ASV_757	0	0	0	0	0	0	7	7	0	30	0	13	2	11	0	14	3	7
ASV_329	0	0	0	0	0	0	2	0	19	0	0	3	11	6	0	4	1	0
ASV_480	9	28	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_531	0	0	0	0	0	0	14	1	7	1	0	31	2	0	2	8	0	10
ASV_649	0	0	0	0	0	0	35	0	0	0	3	8	0	0	1	0	0	45
ASV_475	4	4	2	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_902	0	0	0	0	0	0	1	30	1	0	1	20	10	0	6	32	6	9
ASV_1096	0	0	0	0	0	0	0	0	0	0	68	0	0	0	51	0	0	0
ASV_435	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	1	0	0
ASV_719	0	0	0	0	0	0	2	0	1	0	0	1	88	0	0	4	10	6
ASV_1141	0	2	1	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_636	0	0	0	0	0	0	13	40	0	0	4	0	0	0	5	0	1	33
ASV_749	0	0	0	0	0	0	0	0	0	0	31	0	0	0	90	0	0	0
ASV_1307	0	0	0	0	0	0	1	0	0	1	0	18	4	1	0	108	3	7
ASV_434	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	28
ASV_1004	0	0	0	0	0	0	5	7	17	5	0	0	10	2	3	1	0	22
ASV_296	3	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_518	9	5	62	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_635	0	0	0	0	0	0	6	17	0	0	53	0	0	0	10	0	0	7
ASV_770	0	0	0	0	0	0	3	2	0	0	0	8	0	86	5	13	2	17
ASV_602	0	0	0	0	0	0	5	30	0	6	0	1	1	11	0	1	16	24
ASV_677	0	0	0	0	0	0	5	11	0	34	11	11	0	10	1	2	0	9
ASV_699	0	0	0	0	0	0	5	10	1	0	0	0	4	0	0	0	0	75
ASV_811	0	0	0	0	0	0	1	9	10	1	0	0	25	13	2	3	2	10
ASV_639	0	0	0	0	0	0	0	0	0	0	120	0	0	0	7	0	0	0
ASV_651	0	0	0	0	0	0	2	0	0	0	36	42	3	0	17	14	0	0
ASV_708	10	11	3	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_591	2	3	40	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_742	1	0	0	2	0	1	1	0	0	5	0	0	20	9	38	3	21	9
ASV_878	0	0	0	0	0	0	27	11	0	0	8	0	0	0	15	0	0	39
ASV_566	0	0	0	0	0	0	46	23	0	0	0	0	0	0	0	0	0	0
ASV_1240	0	0	0	0	0	0	1	1	1	0	10	16	5	21	9	14	0	17
ASV_455	0	0	0	0	0	0	2	1	0	70	0	0	0	12	0	0	0	1
ASV_1024	3	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_763	0	0	0	0	0	0	0	0	13	0	0	12	21	0	0	17	4	8
ASV_637	0	0	0	0	0	0	0	18	0	33	0	0	2	30	2	0	0	3
ASV_417	0	9	3	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_538	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_608	14	13	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_623	0	0	0	0	0	0	6	0	0	59	1	1	0	19	0	0	0	0
ASV_547	27	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_541	0	0	0	0	0	0	40	7	1	0	0	20	1	0	5	12	1	0
ASV_571	0	5	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_586	0	0	0	0	0	0	15	1	0	26	0	0	0	60	0	0	0	12
ASV_689	0	0	0	0	0	0	0	0	0	0	0	80	0	1	0	51	0	0
ASV_687	0	0	0	0	0	0	0	0	4	0	0	9	48	4	0	7	5	2
ASV_709	0	18	45	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_713	0	0	0	0	0	0	40	10	0	1	11	0	1	4	2	5	1	3
ASV_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108
ASV_974	0	0	0	0	0	0	1	37	0	0	0	16	2	0	7	11	0	13
ASV_750	0	0	0	0	0	0	0	0	0	0	0	94	0	0	13	10	0	0
ASV_505	0	1	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_592	0	20	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_826	0	0	0	0	0	0	0	0	0	21	0	22	0	54	0	5	0	2
ASV_605	0	1	42	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1163	0	0	0	0	1	1	9	1	10	0	0	7	23	2	8	22	3	2
ASV_807	0	0	0	0	0	0	1	23	0	3	0	0	16	2	0	0	3	26
ASV_647	0	0	0	0	0	0	2	0	7	22	2	6	10	20	6	6	0	1
ASV_683	20	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_744	0	0	0	0	0	0	42	4	0	0	6	0	0	0	6	0	0	17
ASV_411	0	1	1	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_781	0	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1161	0	0	0	0	0	0	0	18	0	0	28	0	3	0	75	0	0	2
ASV_698	0	0	0	0	0	0	9	4	0	47	7	0	0	12	2	1	0	2
ASV_745	0	0	0	0	0	0	0	3	0	0	49	0	0	0	47	0	0	7
ASV_458	0	0	0	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_764	0	0	0	0	0	0	2	6	10	0	0	1	12	0	11	9	39	3
ASV_797	3	25	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_453	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_386	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1353	0	0	0	0	0	2	14	4	1	18	0	1	5	9	2	6	1	12
ASV_697	0	0	0	0	0	0	8	0	0	35	0	49	1	0	0	7	1	0
ASV_851	0	0	0	0	0	0	6	44	4	0	1	2	0	0	0	2	36	2
ASV_523	0	0	0	0	0	0	0	10	0	9	6	12	4	13	8	7	0	20
ASV_1008	0	0	0	0	0	0	3	0	0	0	0	16	5	0	19	45	9	15
ASV_427	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0
ASV_654	0	0	0	0	0	0	12	0	16	0	0	0	16	0	0	0	0	7
ASV_975	0	0	0	0	0	0	0	9	0	0	0	43	1	3	2	38	0	6
ASV_1418	0	0	0	0	0	0	1	0	0	0	22	8	0	1	52	13	4	12
ASV_474	1	4	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_431	0	0	2	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_446	0	0	0	0	0	0	49	14	0	0	0	0	0	0	0	0	0	0
ASV_575	0	0	0	0	0	0	8	1	2	15	0	9	2	13	0	9	9	17
ASV_692	0	0	0	0	0	0	17	0	1	0	0	1	2	0	0	11	67	6
ASV_727	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1034	0	0	0	0	0	0	1	7	3	2	0	14	11	7	0	17	3	2
ASV_701	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0
ASV_769	0	0	0	0	0	0	37	0	0	0	0	26	0	0	0	15	0	0
ASV_995	0	0	0	0	0	0	0	14	12	20	0	3	3	3	2	2	0	10
ASV_1097	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	16	0	0
ASV_389	9	0	5	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_513	0	0	0	0	0	0	48	12	0	0	0	0	0	0	0	0	0	0
ASV_612	0	0	0	0	0	0	48	18	0	0	0	0	0	0	0	0	0	0
ASV_1337	0	0	0	0	0	1	12	0	0	3	0	9	0	9	0	47	14	19
ASV_1235	0	2	0	15	5	4	0	0	0	0	0	0	0	0	0	0	0	0
