OTUID	All	feces	plaque	saliva
ASV_1368	0.011668	0.00000000	0.01844284	0.01656029
ASV_1248	0.007004	0.00000000	0.02101082	0.00000000
ASV_1387	0.003754	0.01126114	0.00000000	0.00000000
ASV_1422	0.011728	0.000000000	0.008318889	0.026863889
ASV_1203	0.008162	0.000000000	0.023251492	0.001233654
ASV_1278	0.001984	0.005951823	0.000000000	0.000000000
ASV_1316	0.003675	0.01102638	0.00000000	0.00000000
ASV_1319	0.003651	0.01095183	0.00000000	0.00000000
ASV_1408	0.006041	0.0002967905	0.0051982136	0.0126276326
ASV_1421	0.006891	0.00000000	0.02067194	0.00000000
ASV_1430	0.006958	0.00000000	0.02087395	0.00000000
ASV_1406	0.001973	0.005919581	0.000000000	0.000000000
ASV_1483	0.001945	0.005835521	0.000000000	0.000000000
ASV_1283	0.00194	0.005820651	0.000000000	0.000000000
ASV_1467	0.007755	0.0003858235	0.0039488016	0.0189300300
ASV_1485	0.002152	0.006455741	0.000000000	0.000000000
ASV_1128	0.003205	0.009615311	0.000000000	0.000000000
ASV_1313	0.003305	0.009914392	0.000000000	0.000000000
ASV_1346	0.006916	0.0001816313	0.0185055328	0.0020614306
ASV_1107	0.001874	0.005622791	0.000000000	0.000000000
ASV_1171	0.002214	0.006640874	0.000000000	0.000000000
ASV_1383	0.001902	0.005705492	0.000000000	0.000000000
ASV_1455	0.003126	0.009376936	0.000000000	0.000000000
ASV_1274	0.001924	0.005771964	0.000000000	0.000000000
ASV_1404	0.002151	0.006454278	0.000000000	0.000000000
ASV_1423	0.006217	0.000000000	0.017063768	0.001587258
ASV_1466	0.00333	0.00998972	0.00000000	0.00000000
ASV_1220	0.003491	0.01047213	0.00000000	0.00000000
ASV_1317	0.003061	0.009183905	0.000000000	0.000000000
ASV_1265	0.002055	0.006164769	0.000000000	0.000000000
ASV_1089	0.001954	0.00586216	0.00000000	0.00000000
ASV_1245	0.005874	0.00000000	0.01762198	0.00000000
ASV_1473	0.001787	0.005360221	0.000000000	0.000000000
ASV_1504	0.005937	0.00000000	0.01780956	0.00000000
ASV_1394	0.001864	0.005593093	0.000000000	0.000000000
ASV_1132	0.002791	0.008372264	0.000000000	0.000000000
ASV_1275	0.001642	0.00492605	0.00000000	0.00000000
ASV_1411	0.007509	0.000000000	0.006511722	0.016015233
ASV_1444	0.006702	0.000000000	0.018937699	0.001168852
ASV_1478	0.001754	0.005263102	0.000000000	0.000000000
ASV_1462	0.001948	0.005843909	0.000000000	0.000000000
ASV_1332	0.002397	0.007190916	0.000000000	0.000000000
ASV_1377	0.002567	0.007702483	0.000000000	0.000000000
ASV_1402	0.001614	0.004842054	0.000000000	0.000000000
ASV_1276	0.001488	0.004463282	0.000000000	0.000000000
ASV_1434	0.007928	0.000000000	0.001359144	0.022424205
ASV_1472	0.001464	0.004390689	0.000000000	0.000000000
ASV_1389	0.001534	0.004601031	0.000000000	0.000000000
ASV_1324	0.001488	0.004463156	0.000000000	0.000000000
ASV_1347	0.005483	0.000000000	0.015215797	0.001233654
ASV_1435	0.004909	0.00000000	0.01472714	0.00000000
ASV_1460	0.0024	0.007200147	0.000000000	0.000000000
ASV_1501	0.006626	0.000000000	0.008810991	0.011066411
ASV_1385	0.002543	0.007628513	0.000000000	0.000000000
ASV_1279	0.001301	0.003902835	0.000000000	0.000000000
ASV_1484	0.001374	0.004122609	0.000000000	0.000000000
ASV_1457	0.001469	0.004406398	0.000000000	0.000000000
ASV_1491	0.004213	0.00000000	0.01263972	0.00000000
ASV_1208	0.003996	0.0000000	0.0119872	0.0000000
ASV_1336	0.002085	0.006255056	0.000000000	0.000000000
ASV_1397	0.001138	0.003414981	0.000000000	0.000000000
ASV_1474	0.001041	0.003122268	0.000000000	0.000000000
ASV_1416	0.003287	0.000000000	0.006132759	0.003728008
ASV_1458	0.001613	0.004838515	0.000000000	0.000000000
ASV_1211	0.002856	0.000000000	0.006756617	0.001812239
ASV_1465	0.001276	0.003829247	0.000000000	0.000000000
