order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
Pyrinomonadales	Blastocatellia	Acidobacteriota	Bacteria	0.039663727516279196	0.39795517308685097	0.2259723479834232	0.066329813691677	0.0466555315531534	0.227290651873348	0.2045527064500278	0.29895385964094023	0.6470588235294118	0.16460940082938122	0.2283466332069814	0.23584372408897808
QHBO01	Limnocylindria	Chloroflexota	Bacteria		0.024638681586456	0.0359902612088951	0.0034071550295652		0.0087443803801607			0.23529411764705882	0.024206446609778002	0.059055118110236	0.0188679245283018
QNBC01	32-111	WOR-3	Bacteria									0.0196078431372549			
QNDG01	QNDG01	Zhuqueibacterota	Bacteria										0.0080000000000001		
QNFN01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0784313725490196	0.004		
QOAV01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0027855153203342										
QQUJ01	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549		0.003937184388067	0.0201093946616221
QS-5-54-17	Saccharimonadia	Patescibacteriota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
QYQD01	QYQD01	Desulfobacterota	Bacteria										0.0039999999999988		
QZLD01	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
RBC074	Blastocatellia	Acidobacteriota	Bacteria	0.019831863758139598	0.0501392757660167	0.1042780748663101	0.0102214650856132	0.034090909090909	0.0234541577917241			0.0196078431372549	0.0200000011575063	0.0354332473801748	0.0484144458167824
RBG-13-40-8-A	Minisyncoccia	Patescibacteriota	Bacteria									0.0196078431372549		0.0118110236220472	0.0094339622641509
RBG-13-44-9	Calditrichia	Calditrichota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083336620435535		0.008	0.0118112001360984	0.0201093946616221
RBG-13-53-26	Dehalococcoidia	Chloroflexota	Bacteria	0.0066739690212975	0.0028390298344205	0.0218590461198766	0.0034071550275594		0.0620004428745178			0.0392156862745098	0.0040000001258077	0.039370255254208696	0.0201093946616221
RBG-13-66-14	RBG-13-66-14	RBG-13-66-14	Bacteria		0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0087443803801607		0.0083333333333333	0.0392156862745098	0.0122064464839714	0.0039370078740157	0.0094339622641509
RBG-16-42-10	Gracilibacteria	Patescibacteriota	Bacteria											0.0039370078740157	
RBG-16-55-9	Bipolaricaulia	Bipolaricaulota	Bacteria		0.0028390298344205	0.0160427807486631	0.0017035775127768			0.0454545454545454			0.012000000125807802	0.043307086614173096	
RBG-16-57-12	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
RBG-16-64-13	Thermoleophilia	Actinomycetota	Bacteria	0.019831863758139598	0.052978305600437196	0.1203208556149732	0.0102214650856132	0.034090909090909	0.0234541577917241			0.0196078431372549	0.0160000001258077	0.043307263128224395	0.029543356925773
RBG-16-64-22	RBG-16-64-22	Nitrospirota	Bacteria									0.0196078431372549			
RBG-16-71-46	RBG-16-71-46	Eisenbacteria	Bacteria	0.0131578947368421	0.0981190753127778	0.1363636363636361	0.0289608177261583	0.034090909090909	0.0349543484957976	0.1363802449567575	0.2250000000000147	0.058823529411764705	0.0880120602365244	0.0826769888402969	0.0094339622641509
RBS10-35	RBS10-35	Bacillota	Bacteria								0.0083336620435535	0.0196078431372549	0.011999999999999799	0.0157480314960629	0.0094339622641509
RECH01	Cyanobacteriia	Cyanobacteriota	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
REDH01	Bradymonadia	Myxococcota	Bacteria		0.1030640668523676	0.0133689839572192	0.0545144804088586	0.1022727272727272	0.1108742004264392				0.008		
REEB76	Gammaproteobacteria	Pseudomonadota	Bacteria	0.019831863758139598	0.0642576938966855	0.11229946524064151	0.0170357751367205	0.034090909090909	0.032973411125207	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0400036677479286	0.027559231632161302	0.06728237034508419
RF32	Alphaproteobacteria	Pseudomonadota	Bacteria	0.2053290940781315	0.5663814362031532	0.7517935945237545	0.1805737998763669	0.35227272727272657	0.5788094505646623	0.3863968535498785	0.5333336620435513	1.392156862745098	0.4734576728702474	0.5984260794206471	0.331039755594377
RF39	Bacilli	Bacillota	Bacteria	0.675051364380499	2.0278583161741497	1.9717865985328071	0.6301591158188129	1.0813469336933648	1.7113713361093974	0.9773361990078038	1.390621512438258	3.0392156862745097	1.0822991939313948	1.3228387054924637	1.2594061137593056
RFN20	Bacilli	Bacillota	Bacteria	0.0927704147280298	0.4186437354453448	0.2922309842452272	0.1550201371388765	0.1477272727272726	0.6265425099813469	0.3636695808226058	0.5500006574204381	1.2156862745098038	0.3694646810981586	0.5669303694566235	0.3954859081261366
RFP12	Kiritimatiellia	Verrucomicrobiota	Bacteria	0.0663596036014691	0.2150532299757019	0.1374073929972118	0.083530152777906	0.0340961377344869	0.1451180995984527	0.3636695808226058	0.5333333333333312	0.3529411764705882	0.2084322878646389	0.3346465518616112	0.1961312304456474
RGIG10202	Clostridia	Bacillota	Bacteria									0.0196078431372549			
RGIG6154	Clostridia	Bacillota	Bacteria									0.0196078431372549			
RGIG982	Negativicutes	Bacillota	Bacteria									0.0196078431372549			
RPQK01	UBA6911	Acidobacteriota	Bacteria	0.0197368421052631	0.0306406685236768	0.016042780748663		0.0113636363636363				0.0196078431372549	0.0160000000000001	0.0118110236220472	0.0094339622641509
RPQS01	RPQS01	Electryoneota	Bacteria									0.0784313725490196	0.012000001157505099		0.0188710888910094
RS24	Alphaproteobacteria	Pseudomonadota	Bacteria	0.013347938042595	0.1085919991079162	0.0191852493284327	0.06643410649732749	0.1022727272727272	0.1236673773987206	0.0454545454545454		0.1764705882352941	0.0320000011575064	0.0118113766501497	0.0590898782142536
RUG11792	Alphaproteobacteria	Pseudomonadota	Bacteria		0.1171824849830364	0.0187165775401068	0.0630323679727427	0.1022727272727272	0.1161290614358283	0.0681873543795252	0.0750000000000049		0.0280036665904223	0.0078740157480314	
Rariloculales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0245851670723697	0.0056411529263612			0.0087443803801607		0.0255227414693118	0.09803921568627451	0.0082064464839714	0.0196850393700786	0.0283018867924527
Residuimicrobiales	Zhuqueibacteria	Zhuqueibacterota	Bacteria						0.0556038543883771			0.0196078431372549		0.0157480314960629	0.0094339622641509
Reyranellales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.013347938042595	0.20788938746028698	0.1237689173799131	0.0357202731204829	0.0233277657765767	0.0351488553624427	0.1363755666124836	0.24114392519736438	0.1568627450980392	0.0842137799164316	0.1062995656265273	0.0955768443360783
Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria	1.8085083956480343	7.3661838923140674	6.574428930564349	2.685496246711668	2.416897318731857	5.075365399907435	5.000448511713487	8.052150256781543	14.23705648384955	4.887887382984487	6.960649514319535	5.518165244047172
Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.7748244122245233	3.5909514935025753	3.0163683084440915	0.8290225981199799	1.0520599689968873	2.0394453290302352	2.4774593219871166	3.794335062974212	5.965442842831315	1.844213277470429	2.755913278429265	2.563908530763443
Rhodospirillales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.1387280246541007	0.6794337887310513	0.6638312375470361	0.1276586041834401	0.1830191679167894	0.2214948345979801	0.3182056786795126	0.557287521684477	1.0588235294117647	0.26083678950149203	0.3110246811315501	0.3728914050457871
Rhodothermales	Rhodothermia	Bacteroidota_A	Bacteria	0.1834376244349319	0.2721877861032106	0.21810200237055022	0.7884456738172264	0.1363636363636362	0.3468138163266974	0.2727438813203938	0.2583333333333479	0.6857076114535005	0.1564238964633427	0.1614179065604982	0.17794801918857509
Rickettsiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.2715422535099156	1.510087263450288	1.4125759657249974	0.3882456925164996	0.6722560246024565	0.9129492477743892	0.5227685996715215	0.8504876272401953	2.607843137254902	0.7069096548514994	1.0669323111112035	1.0387440162468298
Rokubacteriales	Methylomirabilia	Methylomirabilota	Bacteria	0.0066739690212975	0.0169574479650893	0.0356967018654215	0.0153321976190029		0.020180234547154702	0.0454600816522525	0.0750000000000049	0.23529411764705882	0.028003666716230002	0.0551182867502715	0.0201093946616221
Rs-D84	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0729385509698902	0.3586888978163317	0.15050688529435138	0.1174919937337705	0.1256004930493039	0.18211913175222288	0.2500230026442613	0.4244769298204872	0.803921568627451	0.1882211165697911	0.2086624764071413	0.3080993877688021
Rubrobacterales	Rubrobacteria	Actinomycetota	Bacteria	0.0066739690212975	0.0245851670723697	0.008314949717805	0.0153321976060389		0.0614292880880071	0.0454545454545454	0.0083333333333333	0.09803921568627451	0.020202779712139	0.019685215884129803	0.029543356925773
Ryanbacterales	Minisyncoccia	Patescibacteriota	Bacteria		0.019688628647297098	0.0935828877005347	0.008517887563884101	0.0454545454545454	0.0736176539723217	0.0454600816522525	0.0750000000000049		0.0480036665904221	0.0314960629921257	0.0094339622641509
S012-40	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0027855153203342							0.0196078431372549		0.0039370078740157	
S016-38	Aminicenantia	Acidobacteriota	Bacteria											0.0039370078740157	
S139-126	Patescibacteriia	Patescibacteriota	Bacteria											0.0039370078740157	
S140-20	Anaerolineae	Chloroflexota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
S140-43	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
S144-34	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
S36-B12	Actinomycetes	Actinomycetota	Bacteria	0.0661695602957163	0.1943288386397458	0.3141835744176764	0.0528054864040648	0.07954545454545439	0.1615332250299158	0.2045620631385756	0.3166669953769012	0.45098039215686275	0.168630339852217	0.3188983438514794	0.18421116355214828
SAR202	Dehalococcoidia	Chloroflexota	Bacteria	0.0066739690212975	0.005678059668841	0.043249420451427295	0.0119250425824911		0.0526849077078464	0.0454545454545454	0.0171894081359785	0.1568627450980392	0.019996333479783003	0.0984253733644446	0.0201093946616221
SAR324	SAR324	SAR324	Bacteria	0.0333698451064875	0.24088379488370548	0.2417095355469159	0.0459417381971437	0.0687823112311221	0.0921371699521279	0.1363755666124836	0.2328102631538109	0.3529411764705882	0.1244202276837156	0.18110324477498	0.2030780040044067
SAR86	Gammaproteobacteria	Pseudomonadota	Bacteria	0.053011665558874196	0.5263142586134921	0.3332177789846504	0.1021049414778949	0.09211007700769869	0.169951740230616	0.3636657603317651	0.5911435964871586	0.7450980392156863	0.2488393920283286	0.240158186371164	0.2571945888839205
SB-45	JS1	Atribacterota	Bacteria	0.0131578947368421	0.0056245451547547	0.0218590461198766	0.0068143100441607		0.0077574432186126			0.11764705882352941	0.0040000001258077	0.0354330708661417	
SB21	CLD3	CLD3	Bacteria		0.0027855153203342								0.004	0.0078740157480314	
SBBC01	Patescibacteriia	Patescibacteriota	Bacteria		0.0217996517520355	0.0056411529263612	0.0034071550255536		0.0108765769456449			0.0784313725490196	0.0122064464839714	0.0078740157480314	0.0094339622641509
SBBL01	Nitrospiria	Nitrospirota	Bacteria									0.0392156862745098	0.004	0.0196850393700786	0.0094339622641509
SC72	Dojkabacteria	Patescibacteriota	Bacteria	0.0131578947368421	0.0027855153203342	0.0058162653712135	0.0017035775147826				0.0338560748026451	0.11764705882352941			0.0188679245283018
SCGC-AAA003-L08	Marinisomatia	Marinisomatota	Bacteria	0.0066739690212975	0.0387035852030385	0.0141312150890185	0.0153321976169971	0.0113636363636363	0.0203958298756905	0.0681873543795252	0.0750000000000049	0.139584166513697	0.0362101130743938	0.023626579838783503	0.029543356925773
SDB-A	SDB-A	WOR-3	Bacteria	0.013347938042595			0.0034071550255536		0.0127931769722814					0.007874368776134	0.0402187893232442
SG8-11	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
SG8-24	Patescibacteriia	Patescibacteriota	Bacteria										0.004	0.0039370078740157	
SHVP01	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098			
SHWA01	Alphaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
SHYB01	Dehalococcoidia	Chloroflexota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0240036665904223	0.0078740157480314	
SHYD01	Dehalococcoidia	Chloroflexota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012		
SICC01	SICC01	Patescibacteriota	Bacteria						0.0042643923240938						
SJA-28	Ignavibacteria	Bacteroidota_A	Bacteria	0.026505832779437098	0.2438032160674623	0.18432890000647	0.0340166956126468	0.0574186748674857	0.046951563658637	0.1136427576875038	0.1744769298204726	0.19607843137254902	0.0682111734138412	0.0472442710022578	0.1050108066002292
SK-Y3	Clostridia	Bacillota	Bacteria									0.0196078431372549			
SKNC01	Dethiobacteria	Bacillota	Bacteria		0.1030640668523676	0.0133689839572192	0.0545144804088586	0.1022727272727272	0.1108742004264392				0.0160000000000001		
SKW223	CALKMS01	Actinomycetota	Bacteria				0.0034071550255536			0.0227272727272727					
SLAD01	Kiritimatiellia	Verrucomicrobiota	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
SLGR01	SLGR01	CG03	Bacteria								0.0083333333333333				
SLMS01	Sumerlaeia	Sumerlaeota	Bacteria										0.0039999999999988	0.0078740157480314	
SLMV01	SLMV01	Bacillota	Bacteria	0.0131578947368421	0.0027855153203342								0.004		
SLOV01	Kiritimatiellia	Verrucomicrobiota	Bacteria											0.0118110236220472	0.0094339622641509
SLPQ01	DG-23	Planctomycetota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
SM1-40	DG-26	TA06	Bacteria		0.0083565459610027							0.0196078431372549			
SM23-28-2	Dehalococcoidia	Chloroflexota	Bacteria	0.0667911127297838	0.0027855153203345		0.0017035775127768		0.0063965884861407		0.0083333333333333		0.0120000000000001	0.0157482080101142	0.0713537295663139
SM23-33	Phycisphaerae	Planctomycetota	Bacteria						0.0042643923240938		0.0083336620435535	0.09803921568627451	0.0159999988424935	0.0078740157480314	
SM23-42	WOR-3	WOR-3	Bacteria		0.0084100604750889	0.0267379679144385						0.0196078431372549	0.0040000001258077	0.039370078740157397	
SM23-81	DG-26_A	TA06_A	Bacteria			0.0026737967914438									
SMXQ01	Alphaproteobacteria	Pseudomonadota	Bacteria			0.0058162653712135	0.0017035775147826					0.09803921568627451	0.012000001157505099	0.0157480314960629	0.0377390134193112
SMXS01	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	0.0188679245283018
SMYD01	Polarisedimenticolia	Acidobacteriota	Bacteria								0.0166666666666666				0.0188679245283018
SORT01	SORT01	Marinisomatota	Bacteria		0.024638681586456	0.0216839336750243			0.0087443803801607		0.0083333333333333	0.0392156862745098	0.020206446609779202	0.039370078740157397	0.0094339622641509
SP197	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098		0.0118110236220472	0.0094339622641509
SPBP01	Kiritimatiellia	Verrucomicrobiota	Bacteria		0.0141184181306688	0.0053475935828876	0.0102214650766609		0.0052548610093891	0.0681873543795252	0.0833333333333382		0.0200036665904223	0.0078740157480314	
SPLOWO2-01-44-7	UBA10199	UBA10199	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
SS1-B-03-39	Kiritimatiellia	Verrucomicrobiota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	
SURF-13	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
SURF-47	JAUUWJ01	Actinomycetota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
SURF-8	SURF-8	Myxococcota	Bacteria									0.0196078431372549			
SXHM01	Bacteroidia	Bacteroidota	Bacteria				0.0017035775127768				0.0083333333333333		0.008		
SXXA01	Marinamargulisbacteria	Margulisbacteria	Bacteria			0.0058162653712135	0.0017035775147826					0.0784313725490196			
SXXA01_A	Marinamargulisbacteria	Margulisbacteria	Bacteria											0.0039370078740157	
SYMT01	SYMT01	Armatimonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
