OTUID	All	KO	OE	WT
ASV_1536	0.008519	0.007690068	0.008060014	0.009808041
ASV_1819	0.008563	0.008720206	0.007598706	0.009371436
ASV_2010	0.0085	0.010909761	0.006552334	0.008036894
ASV_2043	0.008472	0.007080475	0.008535263	0.009800421
ASV_2257	0.008715	0.008392240	0.010129045	0.007624696
ASV_1128	0.008427	0.008803977	0.007500298	0.008976633
ASV_1162	0.008404	0.007332186	0.012136054	0.005743780
ASV_1260	0.008311	0.007123805	0.007569224	0.010239355
ASV_1270	0.008313	0.008986307	0.007479630	0.008472887
ASV_1342	0.008475	0.003165707	0.011585977	0.010672274
ASV_1364	0.008451	0.004507107	0.010086587	0.010759077
ASV_1380	0.008638	0.006521826	0.013134499	0.006258868
ASV_1448	0.008547	0.005706717	0.010123264	0.009812386
ASV_1530	0.008636	0.006369139	0.014651005	0.004887092
ASV_1535	0.008455	0.009506726	0.010062751	0.005794888
ASV_1540	0.008365	0.008666557	0.007034394	0.009393330
ASV_1611	0.00872	0.004599076	0.017531389	0.004030258
ASV_1626	0.008701	0.008437368	0.013654933	0.004010436
ASV_1694	0.008715	0.017475444	0.006417431	0.002251690
ASV_1733	0.008407	0.006800941	0.009099675	0.009320006
ASV_1746	0.008604	0.003713548	0.012707641	0.009390607
ASV_1773	0.008543	0.006181190	0.010000837	0.009445946
ASV_1779	0.008525	0.004898043	0.012641406	0.008035604
ASV_1862	0.008269	0.012598576	0.005047808	0.007160456
ASV_1870	0.00865	0.006377447	0.014209335	0.005362918
ASV_2148	0.008311	0.009146345	0.010011621	0.005775039
ASV_2341	0.008339	0.005819082	0.008490974	0.010706402
ASV_2347	0.008432	0.008299089	0.007581834	0.009413810
ASV_2729	0.008582	0.005540613	0.012108531	0.008097368
ASV_1138	0.00846	0.006712280	0.015048115	0.003618485
ASV_1192	0.00839	0.006644743	0.010095170	0.008431486
ASV_1206	0.008227	0.008100515	0.008576537	0.008003123
ASV_1212	0.008342	0.006866471	0.010564539	0.007593491
ASV_1215	0.008031	0.002781930	0.003996949	0.017312791
ASV_1227	0.008269	0.004902353	0.009610567	0.010293248
ASV_1264	0.008501	0.003179593	0.015144399	0.007180423
ASV_1280	0.008164	0.011307578	0.005600539	0.007584125
ASV_1290	0.008181	0.007458037	0.009516393	0.007568785
ASV_1320	0.007937	0.004571830	0.003547397	0.015692775
ASV_1360	0.008433	0.008522962	0.009619823	0.007157317
ASV_1368	0.008329	0.004817030	0.012561598	0.007607664
ASV_1384	0.008336	0.006759290	0.011138724	0.007110664
ASV_1401	0.008412	0.005118798	0.011641162	0.008476700
ASV_1402	0.008279	0.003152083	0.010562548	0.011122957
ASV_1426	0.008176	0.007141738	0.008050135	0.009336101
ASV_1470	0.008336	0.007933627	0.008590978	0.008483306
ASV_1549	0.008465	0.008555237	0.012851285	0.003989174
ASV_1650	0.008249	0.006902308	0.007995351	0.009848348
ASV_1903	0.008335	0.005986423	0.010081682	0.008936622
ASV_2059	0.008572	0.001358567	0.018060353	0.006298115
ASV_2419	0.008213	0.004451920	0.008561494	0.011625621
ASV_2596	0.008362	0.003574000	0.014843192	0.006667395
ASV_1161	0.007979	0.012519998	0.006095824	0.005322511
ASV_1189	0.008206	0.002293801	0.012476592	0.009846217
ASV_1261	0.008235	0.010449106	0.011607291	0.002648244
ASV_1292	0.008207	0.0008740877	0.0161595706	0.0075878521
ASV_1328	0.00833	0.002327558	0.014628193	0.008033319
ASV_1337	0.008067	0.006720607	0.007599785	0.009881942
ASV_1408	0.008034	0.005712604	0.007705369	0.010682607
ASV_1427	0.008183	0.007869547	0.009124124	0.007554698
ASV_1511	0.008116	0.002737341	0.009576826	0.012035022
ASV_1548	0.008142	0.009413763	0.010078774	0.004932283
ASV_1551	0.008106	0.007737961	0.007576622	0.009004728
ASV_1554	0.008135	0.005623236	0.008071136	0.010709671
ASV_1584	0.008164	0.009755576	0.011138803	0.003598537
ASV_1595	0.008191	0.007676639	0.011116647	0.005778748
ASV_1632	0.008076	0.012058943	0.008145141	0.004022838
ASV_1697	0.00817	0.008722495	0.009103932	0.006684064
ASV_1703	0.008045	0.003561012	0.007065392	0.013509911
ASV_1731	0.008694	0.001001964	0.025080400	0.000000000
ASV_1766	0.008073	0.009196806	0.006076965	0.008945791
ASV_1785	0.008097	0.007928981	0.010115429	0.006246331
ASV_1824	0.008401	0.004568199	0.015706622	0.004926871
ASV_1896	0.008252	0.004064176	0.018004616	0.002687246
ASV_1935	0.00806	0.010463865	0.007054514	0.006661298
ASV_2283	0.008166	0.007894929	0.008066932	0.008537468
ASV_2582	0.008116	0.008166004	0.009010708	0.007172754
ASV_1191	0.00818	0.000000000	0.016546624	0.007994057
ASV_1240	0.008103	0.004429813	0.014112962	0.005766883
ASV_1253	0.007958	0.006831995	0.008557877	0.008483226
ASV_1257	0.007919	0.008639813	0.007042951	0.008075334
ASV_1278	0.008079	0.006378642	0.012021680	0.005836386
ASV_1285	0.007931	0.006642616	0.009058043	0.008091278
ASV_1311	0.007873	0.007929420	0.008073333	0.007616054
ASV_1334	0.007783	0.012002547	0.005104426	0.006242972
ASV_1392	0.008051	0.006954662	0.010059294	0.007139428
ASV_1405	0.00848	0.002761059	0.020431417	0.002248872
ASV_1414	0.008004	0.008353020	0.007624733	0.008035677
ASV_1418	0.00774	0.013649726	0.006023705	0.003547229
ASV_1463	0.008166	0.002728087	0.014181548	0.007586884
ASV_1464	0.007986	0.003669535	0.009548995	0.010738186
ASV_1501	0.008251	0.004061994	0.016240495	0.004449469
ASV_1539	0.008029	0.002464689	0.010009273	0.011614292
ASV_1063	0.007925	0.004618513	0.010644058	0.008511667
ASV_1174	0.00775	0.008256539	0.006043361	0.008950891
ASV_1274	0.007938	0.004134001	0.011610369	0.008069044
ASV_1282	0.00773	0.004983692	0.007088482	0.011118490
ASV_1283	0.0078	0.009915738	0.008565054	0.004919755
ASV_1296	0.007917	0.003362495	0.011502125	0.008886618
ASV_1304	0.007814	0.001462725	0.007093699	0.014886112
ASV_1305	0.007843	0.008272210	0.008092027	0.007163805
ASV_1325	0.007845	0.004880997	0.010629021	0.008023830
ASV_1330	0.007763	0.004515019	0.009063590	0.009708894
ASV_1367	0.00781	0.005636283	0.007565353	0.010227675
ASV_1376	0.007879	0.001809322	0.010690694	0.011138056
ASV_1382	0.007901	0.008765507	0.009586367	0.005351167
ASV_1395	0.007904	0.005565882	0.010551608	0.007595145
ASV_1400	0.007742	0.005311116	0.008520199	0.009393626
ASV_1445	0.007904	0.004481382	0.011649513	0.007581836
ASV_1469	0.007684	0.017813802	0.003019124	0.002220331
ASV_1472	0.007796	0.003556067	0.011420660	0.008412514
ASV_1534	0.007743	0.007163098	0.008513798	0.007550799
ASV_1593	0.007891	0.005983489	0.009619800	0.008070889
ASV_1617	0.007787	0.012704285	0.007533746	0.003122152
ASV_1634	0.008026	0.003272047	0.013169808	0.007636102
ASV_1637	0.007957	0.003596624	0.014052325	0.006220743
ASV_1709	0.007835	0.00403054	0.01005088	0.00942413
ASV_1844	0.007877	0.007679915	0.011012944	0.004939390
ASV_1910	0.007871	0.001452719	0.010110827	0.012049195
ASV_2028	0.007734	0.003625892	0.006085606	0.013490280
ASV_2343	0.007884	0.006886502	0.010114907	0.006650623
ASV_2346	0.007827	0.008933336	0.010102684	0.004444588
ASV_2465	0.008093	0.003780277	0.013768495	0.006730982
ASV_2475	0.008058	0.001816570	0.014735224	0.007622514
ASV_2604	0.008025	0.001389533	0.015119713	0.007567249
ASV_2645	0.00782	0.011403722	0.008044669	0.004011749
ASV_1117	0.007628	0.005275551	0.009580415	0.008026985
ASV_1168	0.007365	0.00000000	0.00000000	0.02209417
ASV_1254	0.0075	0.009876663	0.004085581	0.008537313
ASV_1329	0.007626	0.002787568	0.008504849	0.011586205
ASV_1493	0.007425	0.012967452	0.003571696	0.005737269
ASV_1587	0.007858	0.004126874	0.013166146	0.006281420
ASV_1603	0.008004	0.0004607615	0.0173286187	0.0062231602
ASV_1633	0.007846	0.005585807	0.012140028	0.005811679
ASV_1663	0.007785	0.004497100	0.011692154	0.007165737
ASV_1735	0.007752	0.006989051	0.009646681	0.006618901
ASV_1743	0.00777	0.007171362	0.012096059	0.004042904
ASV_1764	0.007904	0.007381109	0.013659364	0.002672101
ASV_1796	0.007798	0.005748417	0.013159390	0.004484781
ASV_1797	0.007546	0.008048945	0.006531292	0.008057245
ASV_1809	0.00776	0.006905676	0.010093985	0.006279544
ASV_2077	0.00785	0.004161456	0.013166320	0.006223038
ASV_2224	0.007591	0.006758714	0.006583657	0.009430442
ASV_2348	0.007635	0.007494655	0.009103132	0.006306349
ASV_2528	0.007894	0.005423865	0.015117649	0.003141519
ASV_2666	0.007617	0.009999223	0.007035810	0.005815247
ASV_1170	0.007421	0.007348445	0.005536255	0.009377599
ASV_1194	0.007592	0.005007180	0.010132707	0.007635351
ASV_1242	0.007697	0.006465385	0.012111225	0.004513717
ASV_1252	0.007475	0.004484999	0.008520096	0.009420971
ASV_1276	0.007285	0.008451361	0.004558399	0.008844016
ASV_1300	0.007367	0.007660048	0.005538603	0.008900900
ASV_1308	0.008065	0.0058106812	0.0174915736	0.0008923332
ASV_1327	0.007681	0.005760454	0.010585582	0.006696292
ASV_1399	0.00727	0.003092602	0.004038120	0.014679643
ASV_1569	0.007458	0.007072162	0.008574906	0.006727315
ASV_1692	0.007498	0.007212422	0.007594600	0.007686345
ASV_1834	0.007445	0.007797805	0.010056992	0.004480260
ASV_1956	0.007549	0.007141074	0.009642264	0.005862987
ASV_1972	0.007266	0.005267473	0.003549157	0.012982678
ASV_2058	0.007661	0.003551947	0.013198757	0.006233625
ASV_2189	0.007537	0.005837015	0.009148043	0.007626059
ASV_2285	0.007624	0.007363840	0.011010189	0.004497523
ASV_2439	0.007489	0.004376458	0.010069896	0.008021736
ASV_2797	0.007534	0.007684430	0.009588509	0.005328723
ASV_2890	0.007599	0.002317552	0.011640917	0.008838041
ASV_1143	0.007166	0.006803035	0.004006731	0.010687660
ASV_1169	0.007579	0.002794783	0.014105332	0.005837626
ASV_1219	0.007221	0.009120661	0.004977052	0.007564432
ASV_1233	0.007585	0.005794212	0.011137489	0.005822676
ASV_1236	0.007295	0.007617627	0.007981110	0.006285346
ASV_1319	0.007331	0.007434256	0.006058782	0.008501165
ASV_1344	0.007158	0.007103704	0.005943090	0.008426142
ASV_1350	0.007251	0.013905383	0.006071575	0.001777486
ASV_1354	0.007588	0.005770461	0.012974809	0.004017539
ASV_1385	0.007273	0.007130316	0.008023132	0.006664142
ASV_1431	0.007303	0.011278872	0.006619532	0.004010436
ASV_1455	0.007662	0.006187492	0.015012819	0.001786856
ASV_1598	0.007316	0.007787099	0.007492245	0.006667491
ASV_1700	0.007377	0.006033858	0.008026664	0.008070549
ASV_1753	0.007224	0.005024591	0.005064190	0.011582347
ASV_1973	0.007516	0.002674731	0.013151549	0.006723092
ASV_2013	0.007366	0.005913230	0.009056650	0.007128336
ASV_2074	0.00702	0.011218414	0.004023082	0.005817115
ASV_2118	0.007393	0.006265556	0.010130101	0.005781906
ASV_2177	0.007583	0.001923487	0.014159843	0.006665114
ASV_2407	0.007361	0.007999489	0.009172809	0.004909536
ASV_2436	0.007154	0.011433996	0.006019161	0.004009560
ASV_2460	0.007696	0.003662569	0.016744265	0.002680280
ASV_2495	0.00744	0.005562338	0.009594273	0.007164069
ASV_2692	0.007577	0.006989715	0.011708301	0.004033761
ASV_1298	0.007242	0.005838695	0.010079931	0.005807076
ASV_1375	0.006975	0.003877515	0.005536054	0.011510245
ASV_1378	0.007046	0.005809163	0.005565564	0.009764477
ASV_1398	0.007269	0.007238234	0.010086118	0.004481186
ASV_1407	0.007272	0.003679823	0.010126515	0.008009221
ASV_1411	0.007399	0.006914442	0.011703045	0.003579143
ASV_1417	0.00741	0.002791273	0.014537398	0.004902552
ASV_1421	0.007011	0.003674864	0.004025533	0.013332510
ASV_1453	0.007199	0.004579742	0.008529691	0.008487374
ASV_1556	0.007172	0.005025505	0.007560137	0.008930751
ASV_1560	0.007011	0.007861118	0.005588696	0.007583031
ASV_1627	0.007145	0.007667472	0.006623991	0.007142931
ASV_1682	0.007359	0.004481959	0.012666707	0.004929244
ASV_1730	0.007328	0.002301049	0.012104606	0.007577713
ASV_1747	0.007067	0.010265711	0.005526295	0.005407777
ASV_1897	0.007403	0.005112999	0.012601602	0.004493614
ASV_2109	0.007434	0.004213778	0.012259777	0.005829914
ASV_2277	0.007156	0.010541441	0.005562901	0.005364372
ASV_2416	0.007332	0.003593496	0.012139483	0.006264448
ASV_2910	0.007349	0.001789973	0.012649094	0.007609068
ASV_1241	0.006903	0.0157574871	0.0040835988	0.0008669493
ASV_1266	0.007268	0.00362514	0.01417268	0.00400522
ASV_1359	0.00692	0.012567956	0.005073082	0.003120166
ASV_1363	0.006987	0.008156177	0.002013722	0.010790728
ASV_1387	0.006938	0.004098270	0.005015069	0.011701886
ASV_1403	0.006916	0.003534014	0.006546743	0.010667562
ASV_1419	0.007009	0.005364637	0.008084080	0.007578250
ASV_1422	0.006981	0.004993035	0.006563537	0.009387872
ASV_1485	0.007061	0.005850726	0.009523765	0.005809257
ASV_1498	0.00714	0.005463909	0.010623425	0.005333740
ASV_1505	0.006971	0.014243366	0.003542863	0.003128001
ASV_1544	0.006836	0.008478950	0.003469269	0.008559229
ASV_1619	0.007054	0.005795882	0.009068882	0.006296047
ASV_1655	0.007056	0.004011796	0.009579769	0.007575646
ASV_1664	0.006983	0.006644461	0.008044251	0.006258986
ASV_1891	0.007087	0.008158829	0.009058275	0.004043126
ASV_1948	0.007179	0.004645184	0.011522320	0.005368031
ASV_2222	0.006956	0.007254058	0.005991589	0.007621083
ASV_2254	0.007146	0.005558633	0.009611524	0.006266729
ASV_2292	0.006919	0.008957127	0.004573596	0.007225160
ASV_2327	0.006989	0.002327471	0.006544183	0.012096253
ASV_2350	0.00681	0.013154441	0.004586701	0.002688337
ASV_2391	0.007174	0.006062407	0.009205852	0.006252556
ASV_2443	0.00695	0.003619396	0.006550298	0.010679908
ASV_2640	0.007148	0.00339346	0.01052648	0.00752497
ASV_2905	0.007089	0.007723650	0.009511223	0.004033316
ASV_1279	0.006908	0.003973762	0.010035592	0.006714382
ASV_1286	0.006883	0.002599707	0.009580775	0.008469367
ASV_1316	0.006722	0.005289775	0.005970044	0.008907452
ASV_1321	0.006851	0.013159302	0.005574531	0.001820201
ASV_1324	0.007018	0.007799611	0.010111139	0.003143586
ASV_1374	0.006698	0.002230721	0.001038551	0.016824964
ASV_1386	0.006799	0.008712151	0.005036124	0.006647564
ASV_1393	0.006685	0.007112046	0.004972459	0.007970219
ASV_1429	0.007013	0.005427057	0.012492463	0.003118217
ASV_1435	0.006926	0.007176897	0.010031642	0.003570431
ASV_1458	0.006953	0.002672725	0.010131776	0.008053344
ASV_1466	0.006821	0.009010897	0.006111708	0.005341779
ASV_1471	0.006985	0.001767095	0.009193892	0.009993336
ASV_1477	0.00705	0.003510785	0.014050540	0.003587663
ASV_1489	0.006857	0.003707661	0.005608383	0.011253750
ASV_1490	0.006812	0.004264757	0.004541944	0.011627939
ASV_1515	0.006689	0.007938324	0.004039773	0.008087761
ASV_1543	0.006821	0.008018589	0.007551318	0.004894035
ASV_1546	0.006792	0.003541438	0.006976251	0.009859135
ASV_1553	0.006989	0.004401639	0.012097409	0.004468954
ASV_1610	0.006973	0.005018095	0.011473332	0.004428888
ASV_1635	0.006765	0.012109926	0.005047264	0.003138924
ASV_1643	0.006851	0.006739453	0.007581188	0.006231195
ASV_1658	0.007111	0.003198767	0.013635997	0.004497109
ASV_1702	0.006792	0.003915433	0.008821293	0.007639973
ASV_1711	0.006765	0.007532158	0.006531059	0.006231104
ASV_1765	0.006854	0.008964287	0.007107391	0.004489125
ASV_1783	0.006882	0.005812600	0.008568096	0.006266711
ASV_1788	0.006614	0.008192514	0.004542875	0.007107855
ASV_1807	0.006958	0.004157000	0.009530086	0.007186495
ASV_1815	0.006856	0.006764844	0.007538008	0.006266248
ASV_1828	0.006843	0.004518724	0.007051775	0.008959820
ASV_1868	0.006945	0.006919387	0.009025955	0.004888496
ASV_1955	0.006822	0.005853573	0.007493617	0.007117775
ASV_2205	0.006889	0.006818772	0.008484084	0.005364667
ASV_2231	0.006962	0.005427199	0.010508438	0.004950945
ASV_2242	0.00665	0.009843213	0.003483688	0.006623371
ASV_2481	0.007065	0.000450755	0.014054330	0.006688972
ASV_2711	0.006959	0.003536879	0.010644659	0.006696178
ASV_2800	0.006862	0.008012638	0.008533255	0.004040918
ASV_2851	0.006938	0.003156452	0.010098912	0.007558342
ASV_2873	0.006851	0.006291368	0.008465478	0.005797192
ASV_1249	0.00655	0.009300394	0.004088062	0.006262662
ASV_1335	0.006771	0.004963943	0.009081871	0.006268579
ASV_1336	0.006879	0.002381402	0.011126113	0.007130916
ASV_1338	0.006687	0.008011277	0.004481971	0.007567663
ASV_1373	0.00613	0.01839116	0.00000000	0.00000000
ASV_1379	0.006855	0.002714288	0.012906701	0.004943539
ASV_1432	0.006683	0.005970866	0.006057878	0.008018887
ASV_1452	0.006902	0.003551005	0.012255617	0.004900051
ASV_1462	0.006862	0.0009287711	0.0120323887	0.0076251823
ASV_1492	0.006598	0.002350524	0.004556595	0.012886066
ASV_1504	0.006754	0.002705033	0.010438750	0.007117110
ASV_1524	0.006717	0.009987504	0.007068754	0.003095773
ASV_1533	0.006778	0.0009617435	0.0086571642	0.0107139204
ASV_1541	0.006767	0.009576790	0.007171649	0.003553973
ASV_1552	0.006753	0.003185056	0.008056255	0.009018870
ASV_1588	0.006762	0.007464220	0.007032148	0.005788458
ASV_1622	0.006917	0.006381889	0.012116843	0.002251690
ASV_1623	0.006776	0.005887242	0.008654509	0.005786923
ASV_1639	0.006576	0.013049810	0.003546422	0.003132804
ASV_1641	0.00675	0.004197972	0.008042812	0.008009880
ASV_1671	0.00665	0.001329299	0.007492245	0.011127589
ASV_1782	0.006846	0.002300961	0.011543506	0.006693670
ASV_1825	0.006768	0.002310968	0.009548242	0.008445732
ASV_2027	0.006795	0.007733241	0.008611409	0.004039414
ASV_2054	0.006727	0.003773029	0.006559180	0.009848471
ASV_2087	0.006735	0.005620565	0.006603184	0.007982643
ASV_2154	0.006531	0.009797993	0.003996046	0.005799787
ASV_2271	0.006539	0.006724814	0.005463458	0.007429861
ASV_2304	0.006603	0.007685215	0.004987910	0.007134529
ASV_2335	0.006674	0.007998839	0.007068474	0.004955531
ASV_2618	0.006943	0.002801943	0.013582172	0.004444439
ASV_2673	0.006827	0.004840777	0.012515020	0.003124407
ASV_2788	0.006952	0.003320180	0.012604591	0.004932624
ASV_2806	0.006728	0.009064884	0.007070793	0.004047256
ASV_2855	0.006718	0.007337096	0.007031967	0.005784765
ASV_1255	0.00655	0.005603223	0.006021197	0.008025139
ASV_1322	0.006617	0.009763087	0.005576313	0.004511454
ASV_1340	0.006524	0.004911787	0.007974607	0.006685154
ASV_1394	0.006471	0.009053300	0.004989644	0.005371197
ASV_1410	0.006557	0.004628608	0.007043374	0.007999411
ASV_1434	0.006666	0.005192024	0.008999314	0.005806680
ASV_1449	0.007046	0.004969599	0.014375836	0.001793600
ASV_1494	0.00656	0.007771510	0.005591836	0.006316096
ASV_1500	0.006329	0.012465344	0.002949993	0.003571422
ASV_1557	0.006488	0.001389533	0.006077816	0.011996096
ASV_1572	0.006982	0.002792025	0.016351394	0.001802433
ASV_1606	0.006745	0.002324015	0.010693251	0.007218527
ASV_1651	0.006528	0.004331486	0.004451455	0.010800290
ASV_1667	0.006465	0.008858098	0.007910274	0.002626232
ASV_1681	0.006719	0.004996740	0.010207454	0.004953977
ASV_1713	0.006489	0.006756928	0.006040105	0.006669240
ASV_1750	0.006631	0.008468943	0.007012412	0.004412965
ASV_1846	0.006658	0.003524008	0.011519403	0.004929647
ASV_1854	0.007187	0.0000000000	0.0206793602	0.0008807819
ASV_1856	0.006843	0.003216109	0.012817564	0.004493828
ASV_1880	0.006615	0.007768502	0.008468163	0.003607370
ASV_1913	0.006496	0.007950057	0.007045485	0.004492183
ASV_1933	0.006757	0.003709843	0.012565843	0.003995191
ASV_1938	0.006747	0.006024373	0.011999423	0.002217927
ASV_1969	0.006589	0.001283192	0.008067961	0.010414919
ASV_2106	0.006735	0.003352488	0.010571345	0.006279999
ASV_2135	0.006392	0.0182473037	0.0004807369	0.0004473072
ASV_2237	0.006467	0.007940612	0.006982648	0.004478978
ASV_2313	0.006648	0.006160807	0.011107593	0.002676785
ASV_2417	0.006515	0.006867583	0.005554157	0.007123636
ASV_2458	0.006656	0.005428663	0.009641141	0.004896993
ASV_2623	0.006641	0.008381785	0.007544093	0.003998471
ASV_2675	0.006541	0.007118758	0.007560168	0.004944952
ASV_2700	0.006667	0.004006910	0.011104785	0.004890464
ASV_2770	0.00666	0.005446743	0.009179558	0.005354107
ASV_2852	0.006507	0.003950620	0.008028393	0.007541311
ASV_1288	0.006484	0.004055688	0.009081768	0.006313333
ASV_1365	0.006243	0.006655044	0.004049907	0.008023153
ASV_1372	0.006238	0.004484335	0.003530556	0.010698167
ASV_1406	0.006328	0.005560293	0.007559233	0.005865866
ASV_1424	0.006402	0.006460808	0.006955094	0.005790540
ASV_1454	0.006302	0.007823864	0.003500689	0.007581304
ASV_1457	0.006336	0.004070760	0.005598606	0.009338963
ASV_1468	0.006411	0.006803215	0.007523461	0.004906023
ASV_1475	0.006462	0.002599268	0.010136296	0.006649533
ASV_1479	0.005854	0.0171080545	0.0000000000	0.0004550501
ASV_1514	0.006205	0.009649305	0.004046998	0.004919419
ASV_1537	0.006295	0.005169722	0.002012715	0.011701901
ASV_1578	0.00642	0.005059838	0.007954879	0.006244699
ASV_1597	0.006511	0.003228981	0.010544624	0.005758926
ASV_1624	0.006423	0.004522179	0.007595277	0.007150237
ASV_1675	0.006335	0.009043547	0.004580661	0.005381262
ASV_1683	0.00637	0.004619265	0.006458187	0.008031628
ASV_1690	0.006374	0.001001964	0.007036785	0.011082542
ASV_1717	0.006435	0.006507579	0.006534027	0.006264513
ASV_1767	0.006456	0.008183123	0.007567571	0.003618485
ASV_1787	0.006528	0.004044163	0.010624846	0.004915726
ASV_1792	0.006426	0.001325507	0.008085034	0.009867720
ASV_1851	0.006565	0.001880420	0.012001147	0.005813306
ASV_1906	0.006184	0.004146135	0.003569713	0.010836866
ASV_2144	0.006607	0.004708264	0.010604860	0.004509291
ASV_2230	0.006617	0.004120954	0.012152794	0.003578489
ASV_2389	0.006575	0.005446669	0.011131089	0.003146445
ASV_2428	0.006317	0.006193028	0.006077615	0.006681568
ASV_2887	0.00656	0.003477988	0.012593192	0.003607906
ASV_1366	0.00632	0.003965937	0.010532985	0.004461237
ASV_1369	0.005996	0.010200791	0.002034381	0.005753605
ASV_1396	0.006398	0.005606102	0.008662531	0.004926748
ASV_1413	0.006273	0.004612890	0.007974714	0.006230641
ASV_1436	0.006251	0.005075658	0.005633657	0.008044511
ASV_1451	0.006365	0.002244271	0.010119264	0.006731322
ASV_1484	0.0064	0.0009286833	0.0115657907	0.0067042344
ASV_1519	0.00637	0.003111111	0.011501740	0.004497200
ASV_1520	0.006302	0.001816570	0.009064494	0.008024048
ASV_1526	0.006267	0.004127626	0.007131689	0.007542601
ASV_1542	0.006316	0.001903474	0.009922606	0.007122341
ASV_1562	0.006364	0.003957171	0.010197169	0.004937845
ASV_1580	0.006288	0.004488630	0.008023315	0.006352380
ASV_1596	0.006189	0.002731630	0.005992489	0.009841460
ASV_1599	0.006201	0.006347340	0.005049741	0.007205353
ASV_1600	0.006019	0.007093136	0.002487234	0.008475463
ASV_1608	0.006293	0.004184228	0.007533496	0.007162286
ASV_1631	0.006151	0.003678877	0.003071150	0.011702315
ASV_1653	0.006389	0.002290955	0.011073126	0.005802968
ASV_1695	0.006238	0.005854607	0.007135974	0.005723873
ASV_1791	0.006174	0.003996903	0.005561822	0.008963204
ASV_1798	0.00627	0.005377582	0.008054549	0.005376418
ASV_1804	0.006065	0.002301049	0.002024323	0.013870118
ASV_1849	0.006114	0.014405831	0.002582137	0.001352704
ASV_1859	0.006234	0.003239075	0.006085637	0.009377740
ASV_1865	0.006345	0.004655278	0.008566657	0.005811653
ASV_1890	0.006187	0.008116709	0.005994319	0.004451091
ASV_1954	0.006132	0.008375308	0.005557689	0.004461552
ASV_1967	0.006248	0.004462698	0.008477019	0.005805367
ASV_2050	0.005996	0.008275508	0.003007440	0.006705839
ASV_2108	0.006444	0.006989212	0.010100105	0.002242220
ASV_2120	0.00619	0.005410154	0.006915241	0.006245690
ASV_2131	0.006251	0.006286336	0.007578248	0.004888937
ASV_2188	0.006319	0.006358923	0.009479632	0.003119630
ASV_2235	0.006061	0.008399709	0.004028887	0.005755886
ASV_2253	0.006345	0.001358567	0.009153950	0.008521790
ASV_2266	0.006393	0.008850639	0.007650582	0.002678312
ASV_2299	0.006309	0.005245761	0.007026059	0.006656621
ASV_2301	0.006466	0.006195404	0.010506500	0.002697270
ASV_2318	0.006211	0.007349270	0.005066819	0.006216398
ASV_2509	0.006497	0.004230944	0.012566676	0.002692344
ASV_2536	0.006403	0.005592358	0.009138525	0.004476624
ASV_2717	0.006179	0.014484394	0.004052285	0.000000000
ASV_2745	0.006369	0.007544052	0.007104527	0.004459056
ASV_2787	0.006296	0.006869945	0.007587923	0.004429102
ASV_1356	0.006141	0.002263620	0.008544105	0.007615962
ASV_1397	0.006151	0.005946202	0.007103877	0.005401847
ASV_1425	0.006052	0.005804043	0.006531496	0.005820908
ASV_1428	0.006283	0.006214753	0.009957012	0.002676785
ASV_1441	0.005918	0.002245023	0.001993807	0.013516480
ASV_1478	0.005936	0.005686173	0.004993300	0.007129281
ASV_1491	0.006273	0.004123330	0.011125570	0.003568805
ASV_1495	0.005869	0.004775657	0.001501386	0.011331133
ASV_1509	0.005945	0.004063600	0.003974379	0.009796734
ASV_1513	0.006178	0.005510607	0.008575530	0.004447959
ASV_1559	0.006223	0.001799979	0.010669680	0.006199935
ASV_1621	0.006115	0.005618207	0.006499176	0.006226718
ASV_1628	0.005988	0.009885913	0.003577914	0.004499008
ASV_1652	0.006173	0.002795392	0.008585423	0.007138363
ASV_1705	0.006104	0.003496761	0.008126205	0.006689839
ASV_1752	0.006155	0.004117444	0.008075336	0.006273569
ASV_1830	0.006141	0.005530694	0.007974535	0.004916287
ASV_1887	0.006286	0.004197884	0.011094906	0.003564002
ASV_1944	0.006213	0.004654941	0.008630265	0.005352580
ASV_1947	0.006026	0.004871831	0.006523270	0.006681783
ASV_1964	0.006064	0.004049976	0.006072118	0.008070549
ASV_1995	0.006537	0.0004370438	0.0191750614	0.0000000000
ASV_2005	0.006257	0.004277716	0.008666193	0.005825734
ASV_2008	0.006114	0.001802771	0.008059057	0.008478862
ASV_2034	0.006007	0.007970176	0.002037013	0.008012575
ASV_2042	0.005983	0.007010914	0.006032030	0.004906586
ASV_2186	0.006135	0.005009713	0.007127127	0.006268456
ASV_2204	0.006014	0.005871491	0.004584251	0.007587520
ASV_2252	0.00611	0.003566987	0.008130851	0.006632956
ASV_2393	0.006246	0.004197275	0.009625084	0.004916170
ASV_2426	0.006027	0.003539564	0.006027442	0.008513394
ASV_2561	0.00612	0.006364682	0.006174367	0.005822363
ASV_2603	0.006362	0.001422505	0.013616007	0.004046935
ASV_2707	0.00618	0.001752632	0.010081830	0.006706275
ASV_2712	0.006006	0.009429755	0.005025442	0.003562130
ASV_2813	0.006248	0.004532098	0.011088964	0.003122588
ASV_1371	0.005857	0.003049623	0.006508512	0.008011402
ASV_1412	0.005986	0.002728838	0.008469998	0.006759660
ASV_1450	0.005975	0.003753768	0.006536886	0.007634043
ASV_1465	0.005965	0.002715039	0.007529576	0.007649165
ASV_1531	0.005779	0.010507728	0.005043318	0.001784666
